"","gasDayStart","gasInStorage","full","trend","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"3235","2013-11-02",792.1225,85.38,0.08,1131.04,380.6,927.7736,8532.51,15839.29,"2013","11-02"
"3236","2013-11-01",791.4223,85.3,0.06,1004.99,493.8,927.7583,8532.36,15838.97,"2013","11-01"
"3237","2013-10-31",789.1217,85.47,0.01,804.57,695.6,923.2405,8478.26,15733.78,"2013","10-31"
"3238","2013-10-30",789.0946,85.47,0.04,1068.72,709.7,923.2048,8477.9,15733.04,"2013","10-30"
"3239","2013-10-29",788.8508,85.45,0.09,1275.37,438.6,923.2036,8477.89,15826.3,"2013","10-29"
"3240","2013-10-28",788.1192,85.36,0.16,1717.61,251.6,923.2512,8478.37,15827.29,"2013","10-28"
"3241","2013-10-27",786.6961,85.21,0.23,2289.66,134.6,923.2473,8478.33,15827.21,"2013","10-27"
"3242","2013-10-26",784.57,84.98,0.22,2253.87,200.1,923.2662,8717.54,15813.47,"2013","10-26"
"3243","2013-10-25",782.5167,84.76,0.19,1991.12,210.5,923.2567,8716.76,15870.4,"2013","10-25"
"3244","2013-10-24",780.7252,84.56,0.17,1745.83,217.4,923.2434,8716.62,15887.46,"2013","10-24"
"3245","2013-10-23",779.1973,84.4,0.16,1732.48,248.7,923.2434,8716.62,15887.46,"2013","10-23"
"3246","2013-10-22",777.7145,84.24,0.16,1713.71,210.9,923.2434,8716.62,15887.46,"2013","10-22"
"3247","2013-10-21",776.1893,84.07,0.14,1569.07,288.9,923.2435,8716.62,15887.46,"2013","10-21"
"3248","2013-10-20",774.8814,83.93,0.2,2040.37,214.9,923.2339,8716.53,15887.26,"2013","10-20"
"3249","2013-10-19",773.0364,83.73,0.18,1922.92,228.9,923.2326,8716.51,15887.23,"2013","10-19"
"3250","2013-10-18",771.3748,83.55,0.11,1376.04,385.1,923.2856,8717.05,15888.34,"2013","10-18"
"3251","2013-10-17",770.3957,83.44,0.1,1373.59,463.4,923.3032,8717.23,15608.79,"2013","10-17"
"3252","2013-10-16",769.3919,83.34,0.08,1212.73,464.2,923.2232,8706.08,15607.13,"2013","10-16"
"3253","2013-10-15",768.7947,83.26,0.05,894.18,392.8,923.3213,8700.08,15609.16,"2013","10-15"
"3254","2013-10-14",768.3001,83.21,0.05,1029.99,569.1,923.3295,8785.23,15609.33,"2013","10-14"
"3255","2013-10-13",767.8939,83.17,0.18,1863.24,212.3,923.3291,8785.22,15609.32,"2013","10-13"
"3256","2013-10-12",766.267,82.99,0.18,1794.93,145.1,923.3288,8785.22,15609.32,"2013","10-12"
"3257","2013-10-11",764.5386,82.8,0.09,1234.82,395.2,923.3251,8724.03,15548.91,"2013","10-11"
"3258","2013-10-10",763.6882,82.71,0.12,1410.08,314.7,923.3204,8723.98,15579.41,"2013","10-10"
"3259","2013-10-09",762.2702,82.56,0.15,1642.16,258.3,923.323,8803.38,15609.2,"2013","10-09"
"3260","2013-10-08",760.7993,82.4,0.16,1654.07,152.9,923.3145,8883.91,15609.02,"2013","10-08"
"3261","2013-10-07",759.2053,82.23,0.17,1762.98,171,923.2723,8895.88,15608.14,"2013","10-07"
"3262","2013-10-06",757.6001,82.05,0.24,2275.7,82.2,923.3155,8896.32,15609.04,"2013","10-06"
"3263","2013-10-05",755.404,81.81,0.22,2109.91,103.8,923.3087,8896.25,15608.9,"2013","10-05"
"3264","2013-10-04",753.419,81.6,0.15,1650.05,298.2,923.3013,8896.17,15608.75,"2013","10-04"
"3265","2013-10-03",752.0955,81.46,0.17,1693.12,162.3,923.281,8895.97,15576.08,"2013","10-03"
"3266","2013-10-02",750.5444,81.29,0.16,1663.78,140.5,923.2825,8895.98,15548.82,"2013","10-02"
"3267","2013-10-01",749.06,81.12,0.15,1604.39,216.6,923.3612,8896.78,15537.44,"2013","10-01"
"3268","2013-09-30",698.0315,80.78,0.18,1753.15,212,864.1281,8456.3,14909.27,"2013","09-30"
"3269","2013-09-29",696.5085,80.6,0.31,2733.55,24.8,864.1402,8456.43,14819.15,"2013","09-29"
"3270","2013-09-28",693.7868,80.29,0.29,2549.62,27.2,864.1408,8456.43,14819.16,"2013","09-28"
"3271","2013-09-27",691.2392,79.99,0.17,1804.94,374.2,864.1417,8456.44,14889.09,"2013","09-27"
"3272","2013-09-26",689.7761,79.82,0.14,1710.63,479.6,864.1416,8456.44,14922.57,"2013","09-26"
"3273","2013-09-25",688.5212,79.68,0.16,1879.04,471.2,864.1375,8456.4,14922.48,"2013","09-25"
"3274","2013-09-24",687.0773,79.51,0.21,1898.91,127.1,864.1212,8456.23,14944.1,"2013","09-24"
"3275","2013-09-23",685.2782,79.3,0.21,1893.79,114.2,864.1167,8456.19,14944.01,"2013","09-23"
"3276","2013-09-22",683.4603,79.09,0.31,2678.26,37.7,864.117,8456.19,14872.61,"2013","09-22"
"3277","2013-09-21",680.7832,78.78,0.27,2357.14,37.6,864.117,8456.19,14806.26,"2013","09-21"
"3278","2013-09-20",678.4437,78.51,0.32,2987.93,219.9,864.1171,8456.19,14921.26,"2013","09-20"
"3279","2013-09-19",675.6555,78.19,0.17,1870.91,411.7,864.1177,8456.14,14926,"2013","09-19"
"3280","2013-09-18",674.176,78.02,0.2,2017.42,316.3,864.1181,8456.09,14969.21,"2013","09-18"
"3281","2013-09-17",672.4419,77.82,0.22,2133.12,208.2,864.1184,8456.04,14981.62,"2013","09-17"
"3282","2013-09-16",670.4574,77.59,0.25,2213.4,78,864.1016,8455.81,14981.27,"2013","09-16"
"3283","2013-09-15",668.2674,77.34,0.35,3042.04,24.4,864.0685,8455.39,14980.58,"2013","09-15"
"3284","2013-09-14",665.2753,76.99,0.35,3024.86,23,864.1071,8455.67,14981.38,"2013","09-14"
"3285","2013-09-13",662.2413,76.64,0.28,2605.7,168.9,864.1046,8455.55,14981.33,"2013","09-13"
"3286","2013-09-12",659.7863,76.35,0.28,2700.84,248.2,864.1384,8455.82,14982.03,"2013","09-12"
"3287","2013-09-11",657.328,76.07,0.25,2378.78,235.2,864.1315,8455.68,14971.96,"2013","09-11"
"3288","2013-09-10",655.1805,75.82,0.25,2381.92,222.1,864.1445,8455.74,14982.16,"2013","09-10"
"3289","2013-09-09",652.9742,75.57,0.27,2422.73,104.5,864.1188,8455.4,14981.63,"2013","09-09"
"3290","2013-09-08",650.6886,75.3,0.37,3228.34,31.7,864.1387,8455.49,14982.04,"2013","09-08"
"3291","2013-09-07",647.4517,74.93,0.37,3273.85,49.4,864.1198,8455.15,14981.65,"2013","09-07"
"3292","2013-09-06",644.2692,74.56,0.31,2712.33,67,864.1141,8454.96,14981.53,"2013","09-06"
"3293","2013-09-05",641.5723,74.33,0.31,2738.3,80.7,863.1028,8441.47,14980.42,"2013","09-05"
"3294","2013-09-04",638.8899,74.02,0.3,2637.62,68.3,863.1086,8441.4,14980.54,"2013","09-04"
"3295","2013-09-03",636.2964,73.72,0.27,2564.46,276.6,863.1222,8441.43,14980.82,"2013","09-03"
"3296","2013-09-02",633.9884,73.45,0.3,2743.71,115.1,863.1086,8441.19,14980.54,"2013","09-02"
"3297","2013-09-01",631.3587,73.15,0.39,3439.95,57.9,863.1492,8441.5,14981.39,"2013","09-01"
"3298","2013-08-31",628.0077,72.76,0.42,3674.63,73.5,863.1547,8441.45,14981.5,"2013","08-31"
"3299","2013-08-30",624.4062,72.34,0.32,2878.58,103.6,863.1414,8441.21,14981.22,"2013","08-30"
"3300","2013-08-29",621.6091,72.02,0.31,2805.39,107.2,863.1459,8441.17,14981.32,"2013","08-29"
"3301","2013-08-28",618.8859,71.7,0.33,2889.97,50.5,863.1429,8441.05,14981.25,"2013","08-28"
"3302","2013-08-27",615.9773,71.36,0.31,2772.83,81.5,863.1386,8440.94,14981.17,"2013","08-27"
"3303","2013-08-26",613.2817,71.05,0.34,3043.21,70.1,863.1591,8441.07,14981.59,"2013","08-26"
"3304","2013-08-25",610.2928,70.7,0.4,3553.61,58.1,863.162,8441.01,14925.35,"2013","08-25"
"3305","2013-08-24",606.7872,70.3,0.4,3492.93,65.1,863.1609,8440.89,14869.03,"2013","08-24"
"3306","2013-08-23",603.3819,69.93,0.33,3075.36,250.4,862.7791,8436.65,14868.28,"2013","08-23"
"3307","2013-08-22",600.5464,69.61,0.32,3134.67,378.9,862.7887,8436.66,14902.33,"2013","08-22"
"3308","2013-08-21",597.7855,69.29,0.36,3371.23,254.9,862.7356,8436.04,14901.23,"2013","08-21"
"3309","2013-08-20",594.7716,68.93,0.35,3279.4,271.1,862.841,8437.02,14910.62,"2013","08-20"
"3310","2013-08-19",591.7431,68.58,0.33,3187.38,369.4,862.8377,8436.9,14962.88,"2013","08-19"
"3311","2013-08-18",588.9048,68.25,0.42,3670.39,72.3,862.8357,8436.77,14962.84,"2013","08-18"
"3312","2013-08-17",585.2903,67.83,0.43,3712.94,38.1,862.835,8436.64,14962.83,"2013","08-17"
"3313","2013-08-16",581.5858,67.4,0.37,3408.37,227.5,862.8335,8436.52,14962.8,"2013","08-16"
"3314","2013-08-15",578.3843,67.03,0.34,3354.66,423.4,862.8322,8436.41,14962.77,"2013","08-15"
"3315","2013-08-14",575.421,66.69,0.33,3201.55,315.5,862.8,8436.01,14952.17,"2013","08-14"
"3316","2013-08-13",572.4907,66.36,0.34,3305.18,403.9,862.7541,8370.42,14961.15,"2013","08-13"
"3317","2013-08-12",569.5743,66.02,0.35,3309.58,252.3,862.7609,8342.88,14961.29,"2013","08-12"
"3318","2013-08-11",566.5009,65.66,0.44,3834.53,80.3,862.7564,8342.72,14961.19,"2013","08-11"
"3319","2013-08-10",562.7218,65.22,0.42,3700.5,110.5,862.7496,8342.53,14961.05,"2013","08-10"
"3320","2013-08-09",560.5961,64.98,0.42,3730.08,64.4,862.7771,8370.2,14961.63,"2013","08-09"
"3321","2013-08-08",555.3644,64.37,0.41,3594.42,91.4,862.7706,8357.94,14961.49,"2013","08-08"
"3322","2013-08-07",551.8131,63.96,0.4,3559.6,119.7,862.7536,8302.66,14961.14,"2013","08-07"
"3323","2013-08-06",548.3348,63.56,0.41,3658.54,90.6,862.7355,8302.36,14960.76,"2013","08-06"
"3324","2013-08-05",544.7714,63.14,0.18,3678.93,2086.5,862.7483,8262.13,14961.03,"2013","08-05"
"3325","2013-08-04",543.1605,62.96,0.48,4207.54,71.8,862.7567,8357.34,14961.2,"2013","08-04"
"3326","2013-08-03",539.0067,62.48,0.46,4130.61,119.2,862.7509,8434.28,14961.08,"2013","08-03"
"3327","2013-08-02",535.0068,62.01,0.44,3845.66,88.6,862.7589,8434.22,14961.25,"2013","08-02"
"3328","2013-08-01",531.196,61.57,0.42,3690.86,68.8,862.751,8434.02,14961.08,"2013","08-01"
"3329","2013-07-31",527.6679,61.16,0.41,3630.33,114.4,862.7516,8433.94,14961.1,"2013","07-31"
"3330","2013-07-30",524.1798,60.76,0.42,3709.8,67.5,862.7449,8433.71,14960.96,"2013","07-30"
"3331","2013-07-29",520.5811,60.34,0.4,3494.03,36.1,862.7706,8433.8,14961.49,"2013","07-29"
"3332","2013-07-28",517.0752,59.93,0.48,4170.65,16.3,862.7695,8433.59,14961.47,"2013","07-28"
"3333","2013-07-27",512.8958,59.45,0.45,3959.75,54.2,862.7625,8433.32,14961.32,"2013","07-27"
"3334","2013-07-26",508.982,58.99,0.4,3550.9,57.6,862.7551,8433.05,14961.17,"2013","07-26"
"3335","2013-07-25",505.4698,58.59,0.38,3377.82,78.6,862.7364,8432.68,14960.78,"2013","07-25"
"3336","2013-07-24",502.1279,58.2,0.37,3311.18,80.9,862.7647,8253.83,15071.64,"2013","07-24"
"3337","2013-07-23",498.8544,57.82,0.38,3395.55,114.4,862.7643,8253.64,15071.63,"2013","07-23"
"3338","2013-07-22",495.5406,57.44,0.41,3604.29,84.5,862.7658,8253.48,15071.67,"2013","07-22"
"3339","2013-07-21",492.0099,57.03,0.46,4050.97,51.1,862.7714,8253.36,15071.78,"2013","07-21"
"3340","2013-07-20",488.0448,56.57,0.45,3883.45,43,862.7747,8253.2,15071.85,"2013","07-20"
"3341","2013-07-19",484.2396,56.12,0.38,3402.5,131.8,862.7881,8253.16,15072.13,"2013","07-19"
"3342","2013-07-18",480.9393,55.74,0.36,3362.15,275.4,862.7856,8431.93,14961.8,"2013","07-18"
"3343","2013-07-17",477.8333,55.38,0.38,3363.03,118.8,862.7921,8431.82,14961.94,"2013","07-17"
"3344","2013-07-16",474.5874,55.01,0.39,3475.85,147.1,862.8025,8431.76,14962.15,"2013","07-16"
"3345","2013-07-15",471.1954,54.61,0.42,3669.75,74.5,862.7584,8431.16,14961.24,"2013","07-15"
"3346","2013-07-14",467.5465,54.19,0.48,4208.08,41.5,862.7475,8430.89,14961.01,"2013","07-14"
"3347","2013-07-13",463.3982,53.71,0.45,3905.88,64.3,862.7683,8430.92,14961.44,"2013","07-13"
"3348","2013-07-12",459.5715,53.27,0.38,3317.9,77.3,862.7637,8425.71,14961.35,"2013","07-12"
"3349","2013-07-11",455.7586,52.82,0.36,3303.94,196.9,862.7812,8407.73,14943.71,"2013","07-11"
"3350","2013-07-10",452.6207,52.46,0.36,3310.15,195.6,862.7817,8425.58,14961.72,"2013","07-10"
"3351","2013-07-09",449.4858,52.1,0.39,3564.32,198.9,862.7618,8425.21,14961.31,"2013","07-09"
"3352","2013-07-08",446.0853,51.7,0.41,3605.66,47.3,862.7699,8425.12,14961.48,"2013","07-08"
"3353","2013-07-07",442.515,51.29,0.49,4263.31,47.8,862.7963,8425.21,14962.02,"2013","07-07"
"3354","2013-07-06",438.2754,50.8,0.48,4160.85,23.7,862.7854,8424.92,14961.8,"2013","07-06"
"3355","2013-07-05",434.1436,50.32,0.41,3551.36,47.4,862.8044,8424.93,14962.19,"2013","07-05"
"3356","2013-07-04",430.6337,49.91,0.36,3245.05,173.1,862.793,8414.72,14961.96,"2013","07-04"
"3357","2013-07-03",427.5766,49.56,0.35,3287.12,295.3,862.7909,8353.93,14961.91,"2013","07-03"
"3358","2013-07-02",424.5786,49.21,0.4,3573.99,113.3,862.7671,8309.61,14961.42,"2013","07-02"
"3359","2013-07-01",421.0811,48.81,0.4,3519.88,78,862.7593,8330.02,14961.26,"2013","07-01"
"3360","2013-06-30",417.614,48.41,0.46,4063.29,53.5,862.7361,8397.32,14961.19,"2013","06-30"
"3361","2013-06-29",413.6841,47.95,0.45,3940.59,24.7,862.7294,8413.73,14961.05,"2013","06-29"
"3362","2013-06-28",409.7615,47.5,0.36,3392.03,302.2,862.7231,8305.49,14960.92,"2013","06-28"
"3363","2013-06-27",406.7,47.11,0.37,3426.13,216.4,863.2976,8184.66,14872.89,"2013","06-27"
"3364","2013-06-26",403.531,47.03,0.35,3109.25,94.1,857.9553,8006.34,14693.63,"2013","06-26"
"3365","2013-06-25",400.4923,46.68,0.35,3166.6,141,857.9576,8006.3,14694.7,"2013","06-25"
"3366","2013-06-24",397.4661,46.33,0.36,3198.53,84.8,857.963,8051.28,14693.78,"2013","06-24"
"3367","2013-06-23",394.3867,45.97,0.45,3879.88,23.9,857.9782,8176.33,14783.46,"2013","06-23"
"3368","2013-06-22",390.5541,45.55,0.44,3843.83,32.6,857.3532,8244.62,14783.64,"2013","06-22"
"3369","2013-06-21",386.7341,45.11,0.38,3313.21,68.8,857.3811,8244.78,14784.22,"2013","06-21"
"3370","2013-06-20",383.5058,44.73,0.35,3144.49,170.3,857.3863,8244.7,14784.33,"2013","06-20"
"3371","2013-06-19",380.5021,44.38,0.33,2962.52,143.9,857.3781,8244.49,14784.16,"2013","06-19"
"3372","2013-06-18",377.6555,44.05,0.37,3210.98,28.4,857.3754,8244.33,14784.1,"2013","06-18"
"3373","2013-06-17",374.4758,43.68,0.38,3300.27,52.2,857.3613,8244.07,14783.81,"2013","06-17"
"3374","2013-06-16",371.255,43.3,0.4,3478.99,31.4,857.369,8244.03,14783.97,"2013","06-16"
"3375","2013-06-15",367.7693,42.9,0.42,3609.32,38.1,857.3516,8243.73,14783.61,"2013","06-15"
"3376","2013-06-14",364.1935,42.48,0.39,3406.84,104.6,857.3514,8243.62,14783.6,"2013","06-14"
"3377","2013-06-13",360.8741,42.09,0.39,3375.44,64.8,857.3212,8243.21,14782.97,"2013","06-13"
"3378","2013-06-12",357.5633,41.71,0.36,3170.27,77.3,857.3138,8243.02,14739.49,"2013","06-12"
"3379","2013-06-11",354.4562,41.34,0.37,3318.15,113,857.319,8242.98,14739.6,"2013","06-11"
"3380","2013-06-10",351.2443,40.97,0.37,3280.32,129.7,857.2762,8242.45,14774.54,"2013","06-10"
"3381","2013-06-09",348.0789,40.6,0.45,3880.67,63.8,857.2478,8242.06,14708.12,"2013","06-09"
"3382","2013-06-08",344.296,40.16,0.46,3968.86,23.9,857.2756,8242.23,14734.69,"2013","06-08"
"3383","2013-06-07",340.3565,39.7,0.41,3570.03,44,857.2252,8241.61,14707.65,"2013","06-07"
"3384","2013-06-06",336.8273,39.29,0.36,3156.57,74.4,857.2268,8241.53,14716.68,"2013","06-06"
"3385","2013-06-05",333.7519,38.93,0.32,2859.14,119.5,857.2309,8241.48,14724.76,"2013","06-05"
"3386","2013-06-04",331.0521,38.62,0.29,2781.66,267.7,857.3077,8242.19,14752.69,"2013","06-04"
"3387","2013-06-03",328.5005,38.32,0.24,2367.1,322.1,857.2255,8241.31,14750.99,"2013","06-03"
"3388","2013-06-02",326.4659,38.08,0.35,3141.02,120.1,857.2331,8241.35,14733.81,"2013","06-02"
"3389","2013-06-01",323.4719,37.73,0.36,3167.93,63,857.2637,8241.58,14721.45,"2013","06-01"
"3390","2013-05-31",320.4012,37.38,0.28,2511.85,104.2,857.2564,8241.45,14721.29,"2013","05-31"
"3391","2013-05-30",318.0006,37.1,0.26,2395.06,171.7,857.2291,8241.15,14728.73,"2013","05-30"
"3392","2013-05-29",315.8116,36.84,0.23,2187.74,246.1,857.2569,8241.42,14772.3,"2013","05-29"
"3393","2013-05-28",313.8545,36.61,0.24,2160.92,140.7,857.2332,8241.19,14781.15,"2013","05-28"
"3394","2013-05-27",311.8073,36.37,0.23,2220.44,274.7,857.2311,8241.2,14767.77,"2013","05-27"
"3395","2013-05-26",309.7461,36.14,0.25,2304.91,177.9,857.0857,8239.78,14734.75,"2013","05-26"
"3396","2013-05-25",307.6321,35.89,0.24,2201.22,135.2,857.0873,8239.84,14704.78,"2013","05-25"
"3397","2013-05-24",305.5827,35.65,0.11,1628.61,692.7,857.0883,8239.9,14734.8,"2013","05-24"
"3398","2013-05-23",304.6296,35.54,0.15,1921.82,657.4,857.0899,8239.95,14778.17,"2013","05-23"
"3399","2013-05-22",303.3791,35.4,0.25,2498.72,325.5,857.091,8239.96,14734.86,"2013","05-22"
"3400","2013-05-21",301.1952,35.14,0.29,2640.68,180.7,857.0885,8239.93,14717.8,"2013","05-21"
"3401","2013-05-20",298.7435,34.85,0.33,2950.48,110.2,857.1215,8240.27,14674.24,"2013","05-20"
"3402","2013-05-19",295.9579,34.52,0.37,3244.8,48.1,857.2307,8241.37,14624.29,"2013","05-19"
"3403","2013-05-18",292.806,34.15,0.37,3254.01,77.9,857.3109,8152.83,14571.63,"2013","05-18"
"3404","2013-05-17",289.6405,33.79,0.28,2617.25,243.2,857.3005,8242.08,14574.21,"2013","05-17"
"3405","2013-05-16",287.3145,33.51,0.26,2519,260,857.3421,8242.5,14615.08,"2013","05-16"
"3406","2013-05-15",285.0574,33.25,0.28,2670.42,305.9,857.3149,8242.23,14694.51,"2013","05-15"
"3407","2013-05-14",282.6567,32.97,0.25,2557.62,389.1,857.2913,8241.99,14744.02,"2013","05-14"
"3408","2013-05-13",280.4669,32.72,0.25,2566.55,415.2,857.2717,8241.79,14781.94,"2013","05-13"
"3409","2013-05-12",277.8981,32.42,0.34,3040.07,92.4,857.2884,8241.96,14782.29,"2013","05-12"
"3410","2013-05-11",274.9566,32.07,0.37,3193.74,61.9,857.2594,8241.67,14781.69,"2013","05-11"
"3411","2013-05-10",271.8143,31.71,0.36,3177.98,54.4,857.2499,8241.57,14781.49,"2013","05-10"
"3412","2013-05-09",268.71,31.34,0.38,3339.05,65.5,857.2713,8241.79,14781.94,"2013","05-09"
"3413","2013-05-08",265.4621,30.96,0.36,3175.44,78.7,857.3164,8239.84,14782.87,"2013","05-08"
"3414","2013-05-07",262.7757,30.65,0.35,3060.14,101.9,857.3083,8259.86,14782.71,"2013","05-07"
"3415","2013-05-06",259.8388,30.31,0.34,3010.25,80.6,857.283,8259.6,14729.85,"2013","05-06"
"3416","2013-05-05",256.907,29.97,0.38,3303.96,83.4,857.2697,8239.37,14722.34,"2013","05-05"
"3417","2013-05-04",253.735,29.6,0.36,3181.58,88,857.2833,8239.52,14703.85,"2013","05-04"
"3418","2013-05-03",250.6905,29.24,0.29,2810.75,345.7,857.2724,8239.42,14730.27,"2013","05-03"
"3419","2013-05-02",248.2599,28.96,0.24,2415.13,390,857.273,8239.46,14781.97,"2013","05-02"
