"","gasDayStart","gasInStorage","full","trend","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"670","2020-11-14",1054.114,93.3,-0.01,1221.45,1372.6,1129.803,11851.02,20489.69,"2020","11-14"
"671","2020-11-13",1054.2704,93.31,-0.18,347.27,2404.9,1129.803,11850.92,20489.95,"2020","11-13"
"672","2020-11-12",1056.3261,93.5,-0.19,351.05,2541.2,1129.803,11850.79,20490.28,"2020","11-12"
"673","2020-11-11",1058.5028,93.69,-0.19,336.9,2514.6,1129.803,11850.68,20490.59,"2020","11-11"
"674","2020-11-10",1060.6771,93.88,-0.25,224.01,3078.1,1129.803,11849.94,20492.54,"2020","11-10"
"675","2020-11-09",1063.7055,94.15,-0.19,349.83,2539.2,1129.8081,11849.73,20493.28,"2020","11-09"
"676","2020-11-08",1065.7807,94.33,-0.02,778.44,1020.5,1129.8081,11849.8,20533.11,"2020","11-08"
"677","2020-11-07",1066.0216,94.35,-0.06,629.45,1259.1,1129.8081,11849.75,20533.23,"2020","11-07"
"678","2020-11-06",1066.6453,94.41,-0.14,486.09,2109.4,1129.8081,11849.63,20533.56,"2020","11-06"
"679","2020-11-05",1068.2875,94.55,-0.21,306.57,2676.9,1129.8081,11849.33,20534.36,"2020","11-05"
"680","2020-11-04",1070.6737,94.77,-0.18,308.12,2351.9,1129.8081,11849.45,20506.03,"2020","11-04"
"681","2020-11-03",1072.7727,94.95,-0.09,573.31,1643.6,1129.8081,11849.81,20505.07,"2020","11-03"
"682","2020-11-02",1073.8709,95.05,0.06,1801.6,1177,1129.8081,11850.54,20503.15,"2020","11-02"
"683","2020-11-01",1073.2083,94.99,0.13,2259.17,740.8,1129.7581,11851.35,20501,"2020","11-01"
"684","2020-10-31",1071.1714,94.64,0.15,2035.2,379.4,1131.8671,11802.11,20495.21,"2020","10-31"
"685","2020-10-30",1069.9306,94.42,-0.02,594.77,803.2,1133.1671,11802.14,20495.14,"2020","10-30"
"686","2020-10-29",1069.4894,94.38,-0.09,417.75,1390.2,1133.1671,11802.15,20466.1,"2020","10-29"
"687","2020-10-28",1070.4718,94.43,-0.08,392.46,1274,1133.6671,11826.05,20466.38,"2020","10-28"
"688","2020-10-27",1071.3744,94.51,-0.15,340.96,2041.1,1133.6671,11825.2,20468.6,"2020","10-27"
"689","2020-10-26",1073.0917,94.66,-0.04,625.19,1097,1133.6671,11825.13,20468.81,"2020","10-26"
"690","2020-10-25",1073.2263,94.67,0.12,1860.01,489.6,1133.6671,11825.36,20447.19,"2020","10-25"
"691","2020-10-24",1071.9763,94.48,0.09,1502.42,499.6,1134.6526,12000.65,20653.95,"2020","10-24"
"692","2020-10-23",1070.5929,94.44,-0.04,664.14,1160,1133.6671,11824.49,20431.64,"2020","10-23"
"693","2020-10-22",1071.0823,94.48,-0.05,561.02,1148.6,1133.6671,11783.39,20085.27,"2020","10-22"
"694","2020-10-21",1071.6687,94.53,-0.04,593.68,1065.7,1133.6671,11783.41,20085.23,"2020","10-21"
"695","2020-10-20",1072.1331,94.57,-0.09,577.48,1582,1133.6671,11758.68,20087.16,"2020","10-20"
"696","2020-10-19",1073.1442,94.66,-0.13,501.51,1927.4,1133.6671,11758.08,20088.73,"2020","10-19"
"697","2020-10-18",1074.5808,94.78,-0.03,693.64,987.6,1133.7502,11783.09,20091.41,"2020","10-18"
"698","2020-10-17",1073.364,94.67,-0.09,509.17,1529.4,1133.7502,11782.66,20092.53,"2020","10-17"
"699","2020-10-16",1075.934,94.9,-0.17,317.2,2269.5,1133.7502,11781.83,20094.74,"2020","10-16"
"700","2020-10-15",1077.888,95.07,-0.16,421.29,2267,1133.7502,11781.48,20095.67,"2020","10-15"
"701","2020-10-14",1079.7389,95.24,-0.12,493.57,1882.4,1133.7502,11886.51,19849.59,"2020","10-14"
"702","2020-10-13",1081.0373,95.35,-0.11,503.81,1700.4,1133.7502,11886.45,19849.75,"2020","10-13"
"703","2020-10-12",1082.2658,95.67,-0.06,676.35,1385.8,1131.2502,11886.82,19848.77,"2020","10-12"
"704","2020-10-11",1082.9259,95.73,0.12,1735.76,416.8,1131.2811,11887.83,19790.08,"2020","10-11"
"705","2020-10-10",1081.7611,95.68,0.17,2172.95,227.2,1130.5625,11888.34,19740.03,"2020","10-10"
"706","2020-10-09",1079.114,95.45,0.06,1120.32,487.8,1130.5625,11888.8,19738.83,"2020","10-09"
"707","2020-10-08",1078.4693,95.39,0.05,1058.07,459.7,1130.5625,11889.08,19738.08,"2020","10-08"
"708","2020-10-07",1077.9788,95.35,0.04,1149.51,659.7,1130.5625,11889.29,19737.53,"2020","10-07"
"709","2020-10-06",1077.4841,95.31,0.07,1227.68,487.6,1130.5625,11889.66,19736.53,"2020","10-06"
"710","2020-10-05",1076.7451,95.24,0.05,1289.84,675.7,1130.5228,11890.09,19735.4,"2020","10-05"
"711","2020-10-04",1076.1222,95.19,0.22,2792.98,358.6,1130.5499,11891.44,19665.75,"2020","10-04"
"712","2020-10-03",1073.6675,94.97,0.21,2704.08,378.2,1130.5499,11892.18,19703.96,"2020","10-03"
"713","2020-10-02",1071.379,94.77,0.11,1720.33,423.9,1130.5499,11892.74,19770.31,"2020","10-02"
"714","2020-10-01",1069.7365,94.62,0.04,1235.39,773.1,1130.5499,11868.66,19816.37,"2020","10-01"
"715","2020-09-30",1069.4966,94.7,-0.04,1292.46,1753.2,1129.3099,11868.88,19815.79,"2020","09-30"
"716","2020-09-29",1070.4898,94.79,-0.02,1275.19,1538.2,1129.3099,11892.46,19788.88,"2020","09-29"
"717","2020-09-28",1070.9729,94.83,-0.05,1134.44,1727.3,1129.3081,11892.24,19789.46,"2020","09-28"
"718","2020-09-27",1071.589,94.89,0.12,2077.39,716.6,1129.2598,11891.9,19787.26,"2020","09-27"
"719","2020-09-26",1070.2384,94.77,0.14,2190.75,587.8,1129.2548,11892.3,19786.2,"2020","09-26"
"720","2020-09-25",1068.6388,94.63,0.12,2071.88,759.5,1129.2548,11892.32,19786.15,"2020","09-25"
"721","2020-09-24",1067.3285,94.52,0.12,2061.92,674.8,1129.2548,11529.95,19176,"2020","09-24"
"722","2020-09-23",1065.9462,94.39,0.09,1547.66,572.2,1129.255,11529.95,19176,"2020","09-23"
"723","2020-09-22",1064.9305,94.3,0.1,1619.69,462.5,1129.2551,11505.96,19090.34,"2020","09-22"
"724","2020-09-21",1063.987,94.22,0.07,1658.76,859.9,1129.2551,11893.05,19784.3,"2020","09-21"
"725","2020-09-20",1063.0506,94.14,0.19,2363.07,189.4,1129.2628,11893.55,19783.46,"2020","09-20"
"726","2020-09-19",1060.8214,93.94,0.21,2550.87,192.1,1129.2628,11893.98,19782.32,"2020","09-19"
"727","2020-09-18",1058.6611,93.75,0.14,1965.57,339.3,1129.2628,11894.35,19781.35,"2020","09-18"
"728","2020-09-17",1057.0422,93.6,0.13,1808.07,360.2,1129.2628,11894.66,19780.53,"2020","09-17"
"729","2020-09-16",1057.4496,93.64,0.11,1657.08,441.8,1129.2628,11895.07,19779.46,"2020","09-16"
"730","2020-09-15",1056.3127,93.54,0.1,1692.24,532.9,1129.2628,11895.51,19778.28,"2020","09-15"
"731","2020-09-14",1055.0942,93.43,0.14,2018.78,488.5,1129.2628,11895.74,19777.67,"2020","09-14"
"732","2020-09-13",1053.5624,93.31,0.27,3131.94,124,1129.1408,11895.84,19773.44,"2020","09-13"
"733","2020-09-12",1050.5453,93.04,0.27,3178.25,161.7,1129.1408,11896.89,19770.67,"2020","09-12"
"734","2020-09-11",1047.6194,92.78,0.14,2048.75,432.1,1129.1408,11896.55,19771.58,"2020","09-11"
"735","2020-09-10",1045.9853,92.64,0.1,1975.34,810.9,1129.1408,11896.96,19770.49,"2020","09-10"
"736","2020-09-09",1044.8247,92.54,0.13,2096.16,675,1129.0908,11897.14,19770.01,"2020","09-09"
"737","2020-09-08",1043.3829,92.41,0.12,2053.08,668.1,1129.0908,11897.35,19769.45,"2020","09-08"
"738","2020-09-07",1042.1396,92.3,0.12,1998.56,643.8,1129.0908,11897.75,19768.4,"2020","09-07"
"739","2020-09-06",1040.8077,92.18,0.23,2870.08,252.7,1129.0795,11898.74,19768.27,"2020","09-06"
"740","2020-09-05",1038.2018,91.95,0.25,3046.58,209.1,1129.0795,11899.16,19767.16,"2020","09-05"
"741","2020-09-04",1035.4785,91.71,0.15,2170.28,442.9,1129.0795,11899.24,19766.95,"2020","09-04"
"742","2020-09-03",1033.7564,91.56,0.15,2051.83,385,1129.0795,11899.51,19766.23,"2020","09-03"
"743","2020-09-02",1032.0721,91.41,0.11,2003.1,773.4,1129.0795,11912.24,19767.03,"2020","09-02"
"744","2020-09-01",1029.0284,91.14,0.08,1868.08,923,1129.0795,11911.64,19768.63,"2020","09-01"
"745","2020-08-31",1028.8249,91.15,0.03,1965.52,1591.8,1128.7466,11924.1,19769.09,"2020","08-31"
"746","2020-08-30",1031.5145,91.4,0.14,2644.23,1054.1,1128.6046,11924.06,19770.95,"2020","08-30"
"747","2020-08-29",1029.8406,91.25,0.15,2645.68,1004.8,1128.6046,11928.58,19772.21,"2020","08-29"
"748","2020-08-28",1028.3186,91.12,0.11,2334.21,1117.3,1128.5546,11927.95,19773.89,"2020","08-28"
"749","2020-08-27",1028.7741,91.19,0.06,1836.58,1142.7,1128.179,11927.5,19775.06,"2020","08-27"
"750","2020-08-26",1028.0908,91.13,0.14,2434.23,898.9,1128.179,11927.08,19776.19,"2020","08-26"
"751","2020-08-25",1026.7465,91.01,0.14,2356.31,771.6,1128.179,11926.71,19777.16,"2020","08-25"
"752","2020-08-24",1025.1696,90.87,0.12,2386.19,1013.2,1128.179,11926.55,19777.57,"2020","08-24"
"753","2020-08-23",1023.8301,90.76,0.29,3660.43,421.9,1128.0961,11925.95,19777.17,"2020","08-23"
"754","2020-08-22",1020.5661,90.47,0.31,3709.68,241.1,1128.0961,11925.63,19778.01,"2020","08-22"
"755","2020-08-21",1017.1886,90.17,0.24,3196.52,525,1128.0961,11925.23,19779.07,"2020","08-21"
"756","2020-08-20",1014.5161,89.93,0.19,2697.48,591.7,1128.0961,11924.79,19780.25,"2020","08-20"
"757","2020-08-19",1012.5652,89.76,0.19,2746.86,639.5,1128.0961,11924.51,19780.98,"2020","08-19"
"758","2020-08-18",1010.5197,89.58,0.19,2677.7,552.5,1128.0961,11924.37,19781.36,"2020","08-18"
"759","2020-08-17",1008.405,89.39,0.21,2848.49,488.4,1128.0961,11924.37,19781.36,"2020","08-17"
"760","2020-08-16",1006.0199,89.17,0.29,3558.65,266.7,1128.1535,11926.67,19784.71,"2020","08-16"
"761","2020-08-15",1002.7253,88.88,0.28,3459.73,331.3,1128.1501,11926.53,19785.07,"2020","08-15"
"762","2020-08-14",999.6484,88.61,0.24,3148.14,419.7,1128.1501,11936.16,19786.06,"2020","08-14"
"763","2020-08-13",997.1117,88.38,0.2,2906.28,702.5,1128.1501,11935.82,19786.95,"2020","08-13"
"764","2020-08-12",995.0278,88.2,0.19,2642.74,519.3,1128.1501,11912.51,19787.77,"2020","08-12"
"765","2020-08-11",992.8977,88.01,0.17,2593.53,637.2,1128.1501,11912.57,19787.6,"2020","08-11"
"766","2020-08-10",990.9486,87.84,0.23,2908.21,359,1128.1501,11912.8,19787,"2020","08-10"
"767","2020-08-09",988.9139,87.67,0.32,3860.36,235.4,1128.0555,11928.9,19784.61,"2020","08-09"
"768","2020-08-08",985.2877,87.34,0.3,3687.49,308.7,1128.0555,11928.75,19785.03,"2020","08-08"
"769","2020-08-07",981.9761,87.05,0.21,2984.09,571.3,1128.0555,11910.97,19785.76,"2020","08-07"
"770","2020-08-06",979.525,86.83,0.18,2738.15,654,1128.0509,11910.74,19786.4,"2020","08-06"
"771","2020-08-05",977.4275,86.65,0.22,3062.87,611.2,1128.051,11910.61,19786.8,"2020","08-05"
"772","2020-08-04",975.6307,86.49,0.18,2738.73,670.2,1128.051,11910.62,19786.79,"2020","08-04"
"773","2020-08-03",973.5616,86.3,0.19,2637.46,492.7,1128.051,11910.67,19786.65,"2020","08-03"
"774","2020-08-02",971.4193,86.11,0.29,3507.35,278.1,1128.0935,11928.85,19787.58,"2020","08-02"
"775","2020-08-01",968.1996,85.83,0.28,3394.55,276.7,1128.0935,11928.87,19787.52,"2020","08-01"
"776","2020-07-31",962.0347,85.32,0.2,2672.59,450.5,1127.5685,11890.51,19786.48,"2020","07-31"
"777","2020-07-30",963.7001,85.47,0.15,2351.37,617.8,1127.5685,11890.87,19785.51,"2020","07-30"
"778","2020-07-29",961.9762,85.31,0.18,2652.33,612.5,1127.5685,11891.25,19784.52,"2020","07-29"
"779","2020-07-28",959.9376,85.13,0.21,2835.24,508.6,1127.5686,11891.64,19783.47,"2020","07-28"
"780","2020-07-27",956.8762,84.94,0.2,2865.47,577.8,1126.4687,11892.08,19782.37,"2020","07-27"
"781","2020-07-26",954.5355,84.74,0.31,3875.21,439,1126.4243,11908.59,19577.47,"2020","07-26"
"782","2020-07-25",951.1028,84.44,0.14,2936.42,1347.1,1126.4243,11908.47,19782.43,"2020","07-25"
"783","2020-07-24",950.5196,84.38,0.07,2340.13,1529.6,1126.4243,11890.83,19782.83,"2020","07-24"
"784","2020-07-23",949.7157,84.31,0.04,2227.61,1764.9,1126.4243,11890.47,19783.75,"2020","07-23"
"785","2020-07-22",949.2261,84.27,0.05,2367.68,1854,1126.4243,11890.1,19784.73,"2020","07-22"
"786","2020-07-21",948.7367,84.25,0.03,2320.53,1957.9,1126.0953,11910.71,19785.79,"2020","07-21"
"787","2020-07-20",948.4196,84.22,0.08,2593.53,1673.9,1126.0953,11910.26,19786.97,"2020","07-20"
"788","2020-07-19",947.4796,84.14,0.16,3283.35,1461,1126.0573,11926.68,19787.33,"2020","07-19"
"789","2020-07-18",945.5541,83.97,0.13,3035.78,1564.3,1126.0573,11926.04,19789.02,"2020","07-18"
"790","2020-07-17",944.1211,83.84,0.07,2628.86,1788.7,1126.0573,11907.94,19790.62,"2020","07-17"
"791","2020-07-16",943.2687,83.77,0.07,2639.25,1870,1126.0573,11907.41,19792.01,"2020","07-16"
"792","2020-07-15",942.5123,83.7,0.04,2280.23,1876.5,1126.0574,11906.99,19793.14,"2020","07-15"
"793","2020-07-14",942.8559,83.73,0.08,2451.36,1597.8,1126.0577,11907.08,19792.96,"2020","07-14"
"794","2020-07-13",941.9775,83.64,0.26,3200.22,299.5,1126.1718,11907.14,19792.82,"2020","07-13"
"795","2020-07-12",939.0507,83.38,0.37,4329.75,132.7,1126.2117,11907.9,19793.43,"2020","07-12"
"796","2020-07-11",934.8718,83.01,0.32,3772,163,1126.2117,11907.35,19794.88,"2020","07-11"
"797","2020-07-10",931.2972,82.69,0.18,2887.39,827.7,1126.2117,11906.84,19796.23,"2020","07-10"
"798","2020-07-09",929.1808,82.5,0.11,2459.02,1229.2,1126.2117,11906.45,19797.25,"2020","07-09"
"799","2020-07-08",927.9646,82.4,0.1,2421.05,1316.6,1126.2118,11905.81,19798.95,"2020","07-08"
"800","2020-07-07",926.8482,82.3,0.13,2551.52,1125.3,1126.2121,11905.32,19800.32,"2020","07-07"
"801","2020-07-06",925.4351,82.17,0.23,3260.57,712.2,1126.2121,11905.44,19800.01,"2020","07-06"
"802","2020-07-05",923.0877,81.96,0.39,4575.07,203.1,1126.2387,11858.43,19800.02,"2020","07-05"
"803","2020-07-04",918.7294,81.58,0.38,4440.25,194.2,1126.2387,11858.66,19799.41,"2020","07-04"
"804","2020-07-03",914.4823,81.2,0.27,3263.44,255.4,1126.2387,11858.84,19798.93,"2020","07-03"
"805","2020-07-02",911.1602,80.9,0.19,2518.54,355.6,1126.2387,11858.62,19799.52,"2020","07-02"
"806","2020-07-01",908.9967,80.71,0.18,2526.22,515.6,1126.2387,11859.07,19798.34,"2020","07-01"
"807","2020-06-30",905.5295,80.53,0.24,3081.62,349.8,1124.4387,11907.16,19719.23,"2020","06-30"
"808","2020-06-29",904.4252,80.43,0.26,3120.1,250.7,1124.4387,11859.93,19796.06,"2020","06-29"
"809","2020-06-28",901.5603,80.18,0.36,4173.7,112.2,1124.4159,11860.11,19794.1,"2020","06-28"
"810","2020-06-27",897.5041,79.82,0.34,3955.94,142.3,1124.4159,11860.63,19792.72,"2020","06-27"
"811","2020-06-26",893.693,79.48,0.25,3054.8,214.6,1124.4159,11861.08,19791.53,"2020","06-26"
"812","2020-06-25",890.8444,79.23,0.21,2706.03,323.4,1124.4162,11861.45,19790.58,"2020","06-25"
"813","2020-06-24",888.4596,79.02,0.21,2752.33,366,1124.4165,11861.87,19789.57,"2020","06-24"
"814","2020-06-23",886.0851,78.8,0.23,2904.96,366.8,1124.4169,11862.3,19788.51,"2020","06-23"
"815","2020-06-22",883.5355,78.58,0.27,3308.01,320.3,1124.4173,11862.91,19787.03,"2020","06-22"
"816","2020-06-21",880.5659,78.32,0.36,4338.75,252.9,1124.326,11841.17,19783.04,"2020","06-21"
"817","2020-06-20",876.4738,77.96,0.34,4109.62,321.3,1124.326,11841.83,19781.34,"2020","06-20"
"818","2020-06-19",872.6887,77.62,0.23,2937.6,398.7,1124.326,11842.25,19780.19,"2020","06-19"
"819","2020-06-18",870.1534,77.39,0.21,2821.9,504.5,1124.326,11855.69,19779.02,"2020","06-18"
"820","2020-06-17",867.844,77.19,0.18,2621.96,640.2,1124.326,11855.96,19778.32,"2020","06-17"
"821","2020-06-16",865.875,77.01,0.19,2714.98,608.9,1124.3001,11856.31,19777.39,"2020","06-16"
"822","2020-06-15",863.7912,76.83,0.24,3110.13,443.3,1124.3001,11856.72,19776.3,"2020","06-15"
"823","2020-06-14",861.5927,76.63,0.36,4192.1,195.7,1124.3856,11858.6,19776.94,"2020","06-14"
"824","2020-06-13",857.5938,76.27,0.36,4214.13,154.3,1124.3856,11859.15,19775.47,"2020","06-13"
"825","2020-06-12",853.5196,75.91,0.27,3441.85,427.7,1124.3856,11859.67,19774.1,"2020","06-12"
"826","2020-06-11",850.5116,75.64,0.23,3057.31,446.2,1124.3856,11860.03,19773.16,"2020","06-11"
"827","2020-06-10",847.9074,75.41,0.16,2469.27,692.7,1124.3856,11860.27,19772.52,"2020","06-10"
"828","2020-06-09",846.1368,75.25,0.15,2576.98,878.8,1124.3856,11860.62,19771.59,"2020","06-09"
"829","2020-06-08",844.446,75.1,0.21,3020.15,656.4,1124.3856,11861.07,19770.4,"2020","06-08"
"830","2020-06-07",842.0612,74.94,0.34,4018.73,161,1123.5892,11887.37,19762.32,"2020","06-07"
"831","2020-06-06",838.2213,74.6,0.34,4024.14,215.1,1123.5892,11888.18,19762.18,"2020","06-06"
"832","2020-06-05",834.42,74.26,0.27,3384.08,348.6,1123.5892,11873.92,19763.25,"2020","06-05"
"833","2020-06-04",831.4107,74.02,0.26,3319.06,360,1123.2292,11874.58,19761.49,"2020","06-04"
"834","2020-06-03",828.4599,73.76,0.25,3103.66,318.9,1123.2292,11873.73,19762.73,"2020","06-03"
"835","2020-06-02",825.6656,73.51,0.25,3149.85,303.2,1123.2292,11874.2,19761.49,"2020","06-02"
"836","2020-06-01",822.8492,73.26,0.33,4038.57,330,1123.2292,11874.42,19760.91,"2020","06-01"
"837","2020-05-31",811.3014,72.32,0.34,4078.1,228.8,1121.8587,11844.61,19707.39,"2020","05-31"
"838","2020-05-30",807.4896,71.98,0.34,4037.51,246.7,1121.8587,11844.96,19701.5,"2020","05-30"
"839","2020-05-29",812.1569,72.39,0.25,3274.16,430.7,1121.8595,11845.26,19705.76,"2020","05-29"
"840","2020-05-28",809.3128,72.14,0.22,3112.2,674,1121.8605,11845.64,19705.04,"2020","05-28"
"841","2020-05-27",806.639,71.9,0.2,3027.48,766.7,1121.8605,11840.95,19704.31,"2020","05-27"
"842","2020-05-26",804.3626,71.7,0.27,3443.95,386.2,1121.8605,11841.24,19698.55,"2020","05-26"
"843","2020-05-25",791.8171,70.56,0.33,4168.23,439.3,1122.1355,11871.5,19698.05,"2020","05-25"
"844","2020-05-24",797.5682,71.08,0.37,4611.7,451.3,1122.0201,11874.4,19700.81,"2020","05-24"
"845","2020-05-23",793.1826,70.69,0.43,5185.81,329.1,1122.0201,11874.77,19695.84,"2020","05-23"
"846","2020-05-22",788.3224,70.27,0.45,5298.56,255.1,1121.8167,11850.2,19698.52,"2020","05-22"
"847","2020-05-21",783.3376,69.83,0.37,4484.09,301.5,1121.8167,11855.65,19693.32,"2020","05-21"
"848","2020-05-20",779.1515,69.52,0.33,3965.15,261,1120.8168,11855.92,19692.62,"2020","05-20"
"849","2020-05-19",776.5511,69.26,0.3,3786.66,407.2,1121.2871,11851.3,19690.85,"2020","05-19"
"850","2020-05-18",773.191,68.96,0.34,4087.83,269,1121.2871,11851.84,19689.79,"2020","05-18"
"851","2020-05-17",769.3484,68.62,0.41,4721,167.3,1121.1997,11885.82,19672.52,"2020","05-17"
"852","2020-05-16",764.7882,68.21,0.36,4363.44,329.5,1121.1997,11886.31,19672.24,"2020","05-16"
"853","2020-05-15",760.6877,67.85,0.26,3510.44,620.1,1121.1997,11840.81,19683.91,"2020","05-15"
"854","2020-05-14",757.9956,67.61,0.22,3436.29,1002.8,1121.1997,11841.12,19683.09,"2020","05-14"
"855","2020-05-13",755.576,67.39,0.19,3334.31,1149.8,1121.1997,11841.48,19682.14,"2020","05-13"
"856","2020-05-12",753.4055,67.2,0.15,2968.37,1333.9,1121.1933,11830.59,19681.85,"2020","05-12"
"857","2020-05-11",751.7741,67.05,0.32,4190.19,556.1,1121.1933,11831.15,19675.37,"2020","05-11"
"858","2020-05-10",748.0671,66.72,0.5,5725.78,131.3,1121.2237,11871.23,19674.51,"2020","05-10"
"859","2020-05-09",743.4223,66.3,0.49,5623.54,115.7,1121.2237,11871.78,19673.04,"2020","05-09"
"860","2020-05-08",737.8828,65.81,0.41,4889.15,248.8,1121.2237,11872.25,19671.8,"2020","05-08"
"861","2020-05-07",733.2354,65.4,0.33,4014.29,301.9,1121.2207,11848.62,19698.63,"2020","05-07"
"862","2020-05-06",729.5206,65.06,0.29,3840.28,585.4,1121.2207,11849.09,19697.39,"2020","05-06"
"863","2020-05-05",726.2532,64.77,0.29,3737.34,433.6,1121.2207,11849.48,19667.36,"2020","05-05"
"864","2020-05-04",722.9679,64.48,0.32,4000.29,372.5,1121.2207,11839.88,19666.3,"2020","05-04"
