"","gasDayStart","gasInStorage","full","trend","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"1021","2019-11-25",1063.4277,94.67,-0.14,682.61,2209.6,1123.3542,11766.55,20351.29,"2019","11-25"
"1022","2019-11-24",1064.9497,94.8,-0.01,1245.09,1323.1,1123.3615,11767.02,20322.93,"2019","11-24"
"1023","2019-11-23",1065.0282,94.81,-0.02,1294.86,1520.9,1123.3483,11767.23,20322.37,"2019","11-23"
"1024","2019-11-22",1065.2548,94.83,-0.21,426.46,2794.1,1123.3373,11766.72,20323.71,"2019","11-22"
"1025","2019-11-21",1067.6302,95.04,-0.36,187.42,4222.8,1123.3136,11765.96,20325.72,"2019","11-21"
"1026","2019-11-20",1071.6471,95.4,-0.34,217.19,4013,1123.3136,11765.18,20327.79,"2019","11-20"
"1027","2019-11-19",1076.4516,95.83,-0.32,261.93,3864.5,1123.3001,11764.59,20329.35,"2019","11-19"
"1028","2019-11-18",1080.0713,96.15,-0.23,311.26,2906.5,1123.2866,11764.24,20330.27,"2019","11-18"
"1029","2019-11-17",1082.6595,96.39,-0.1,533.53,1662,1123.2534,11763.96,20329.78,"2019","11-17"
"1030","2019-11-16",1083.7907,96.49,-0.13,400.02,1831.3,1123.2454,11763.95,20329.79,"2019","11-16"
"1031","2019-11-15",1085.243,96.62,-0.2,233.19,2484.9,1123.2454,11763.93,20329.84,"2019","11-15"
"1032","2019-11-14",1086.8487,96.76,-0.21,242.38,2606.3,1123.2454,11753.87,20173.31,"2019","11-14"
"1033","2019-11-13",1089.2099,96.97,-0.19,277.64,2367.7,1123.2454,11843.78,20123.58,"2019","11-13"
"1034","2019-11-12",1091.316,97.16,-0.17,278.82,2163.7,1123.2454,11843.79,20123.54,"2019","11-12"
"1035","2019-11-11",1093.2056,97.33,-0.12,355.83,1750.1,1123.2454,11846.59,20134.76,"2019","11-11"
"1036","2019-11-10",1094.6123,97.45,-0.02,504.22,754.4,1123.271,11868.01,20210.26,"2019","11-10"
"1037","2019-11-09",1094.8664,97.47,0,671.48,710.1,1123.271,11868.03,20210.2,"2019","11-09"
"1038","2019-11-08",1094.9093,97.48,-0.08,306.2,1192.8,1123.271,11867.98,20210.33,"2019","11-08"
"1039","2019-11-07",1095.7491,97.55,-0.04,275.41,722,1123.271,11867.96,20210.38,"2019","11-07"
"1040","2019-11-06",1095.99,97.57,-0.01,440.69,556.5,1123.271,11867.97,20210.36,"2019","11-06"
"1041","2019-11-05",1096.3441,97.6,-0.01,496.86,608.3,1123.2689,11867.96,20210.37,"2019","11-05"
"1042","2019-11-04",1096.4916,97.62,0.04,800.16,329.4,1123.1846,11867.99,20210.29,"2019","11-04"
"1043","2019-11-03",1096.0089,97.58,0.12,1600.73,267.6,1123.1846,11868.27,20209.55,"2019","11-03"
"1044","2019-11-02",1094.6615,97.46,0.13,1830.38,381.2,1123.1846,11868.65,20208.55,"2019","11-02"
"1045","2019-11-01",1093.1975,97.32,-0.02,647.77,838.8,1123.2872,11868.68,20208.47,"2019","11-01"
"1046","2019-10-31",1092.4704,97.27,-0.14,543.35,2098.3,1123.1733,11868.64,20208.58,"2019","10-31"
"1047","2019-10-30",1096.5066,97.63,-0.11,489.11,1712.1,1123.1733,11868.33,20209.4,"2019","10-30"
"1048","2019-10-29",1097.7149,97.73,-0.1,417.81,1524.6,1123.1677,11868.06,20210.11,"2019","10-29"
"1049","2019-10-28",1098.8476,97.84,-0.02,555.88,828.5,1123.1115,11867.95,20210.41,"2019","10-28"
"1050","2019-10-27",1098.8649,97.84,0.1,1341.4,180.5,1123.1037,11867.85,20210.16,"2019","10-27"
"1051","2019-10-26",1097.6159,97.65,0.15,1860.22,148,1124.0504,12036.78,20477.63,"2019","10-26"
"1052","2019-10-25",1095.9783,97.59,0.04,904.41,403.6,1123.0877,11867.98,20209.82,"2019","10-25"
"1053","2019-10-24",1095.4735,97.54,0.02,649.72,371.1,1123.0864,11867.99,20209.81,"2019","10-24"
"1054","2019-10-23",1094.9544,97.5,0.01,590.71,476.8,1123.0864,11867.98,20209.84,"2019","10-23"
"1055","2019-10-22",1095.613,97.55,-0.01,581.84,651.3,1123.0804,11867.98,20209.84,"2019","10-22"
"1056","2019-10-21",1095.684,97.56,0.02,713.74,468.2,1123.0804,11867.99,20209.8,"2019","10-21"
"1057","2019-10-20",1095.4558,97.54,0.11,1460.13,223.6,1123.0607,11867.97,20164.48,"2019","10-20"
"1058","2019-10-19",1095.7297,97.57,0.09,1277.49,225.4,1123.0607,11868.05,20164.27,"2019","10-19"
"1059","2019-10-18",1094.6983,97.47,0.01,813.79,691.9,1123.0607,11868.06,20164.25,"2019","10-18"
"1060","2019-10-17",1094.5999,97.47,0.02,761.25,498.5,1123.0594,11868.06,20164.24,"2019","10-17"
"1061","2019-10-16",1094.2541,97.44,0.05,876.47,289.3,1122.9842,11855.08,20117.77,"2019","10-16"
"1062","2019-10-15",1093.7403,97.46,0.06,898.14,277.7,1122.2492,11844.14,20078.36,"2019","10-15"
"1063","2019-10-14",1093.1456,97.41,0.06,1033.22,307.8,1122.2465,11847.15,20089.02,"2019","10-14"
"1064","2019-10-13",1092.5094,97.35,0.18,2190.22,150.7,1122.2662,11868.79,20136.05,"2019","10-13"
"1065","2019-10-12",1090.4897,97.17,0.12,1805.56,452.6,1122.2662,11869.09,20135.26,"2019","10-12"
"1066","2019-10-11",1089.1091,97.05,0.06,1215.55,549.6,1122.2662,11868.86,20135.88,"2019","10-11"
"1067","2019-10-10",1088.4706,97,0.04,1071.02,653.1,1122.1881,11868.05,20130.9,"2019","10-10"
"1068","2019-10-09",1081.8951,97.28,0.01,954.82,871.4,1112.1566,11867.86,20131.4,"2019","10-09"
"1069","2019-10-08",1081.822,97.27,0.01,832.96,745.2,1112.1518,11867.8,20131.55,"2019","10-08"
"1070","2019-10-07",1081.7514,97.27,0,900.21,862.4,1112.1425,11867.69,20079.36,"2019","10-07"
"1071","2019-10-06",1082.3108,97.32,0.14,1829.42,316.8,1112.1365,11867.94,20078.94,"2019","10-06"
"1072","2019-10-05",1080.6839,97.17,0.12,1591.53,298.2,1112.1365,11867.99,20078.81,"2019","10-05"
"1073","2019-10-04",1079.372,97.05,0.01,1090.64,1020.9,1112.1365,11867.82,20079.25,"2019","10-04"
"1074","2019-10-03",1079.2933,97.05,0.02,1121.78,933,1112.0803,11867.8,20079.3,"2019","10-03"
"1075","2019-10-02",1079.1062,97.03,0.08,1347.65,505,1112.0803,11867.82,20079.25,"2019","10-02"
"1076","2019-10-01",1077.7443,96.92,0.13,1759.59,317,1112.0241,11868,20078.79,"2019","10-01"
"1077","2019-09-30",1074.7423,96.68,0.14,1786.11,238.4,1111.6384,11865.86,20078.01,"2019","09-30"
"1078","2019-09-29",1074.7578,96.69,0.23,2719.61,200,1111.5529,11865.04,20075.09,"2019","09-29"
"1079","2019-09-28",1072.2415,96.46,0.21,2513.95,199.1,1111.5529,11865.14,20074.81,"2019","09-28"
"1080","2019-09-27",1069.9483,96.26,0.14,1831.05,293.9,1111.5529,11865.25,20074.54,"2019","09-27"
"1081","2019-09-26",1068.3977,96.12,0.11,1629.13,453.8,1111.5257,11510.66,19443.81,"2019","09-26"
"1082","2019-09-25",1067.1904,96.01,0.05,1586.26,1037.7,1111.5257,11510.66,19443.81,"2019","09-25"
"1083","2019-09-24",1066.645,95.96,0.09,1723.01,699,1111.5257,11510.66,19443.81,"2019","09-24"
"1084","2019-09-23",1065.2941,95.84,0.11,1784.72,605.7,1111.5257,11865.18,20074.72,"2019","09-23"
"1085","2019-09-22",1064.1176,95.74,0.21,2578.85,244.1,1111.516,11865.19,20074.06,"2019","09-22"
"1086","2019-09-21",1061.8221,95.53,0.21,2587.39,270.8,1111.516,11865.17,20074.11,"2019","09-21"
"1087","2019-09-20",1059.5367,95.32,0.1,1799.53,659,1111.516,11864.96,20074.69,"2019","09-20"
"1088","2019-09-19",1058.5291,95.23,0.05,1691.53,1094.2,1111.516,11864.63,20075.54,"2019","09-19"
"1089","2019-09-18",1057.9869,95.19,0.09,1843.36,795.8,1111.397,11864.69,20075.39,"2019","09-18"
"1090","2019-09-17",1056.9831,95.1,0.14,1920.49,357.1,1111.397,11864.7,20075.38,"2019","09-17"
"1091","2019-09-16",1055.4409,94.97,0.16,2098.61,300.6,1111.397,11864.86,20074.94,"2019","09-16"
"1092","2019-09-15",1053.175,94.77,0.25,2944.65,220,1111.3113,11865.44,20074.41,"2019","09-15"
"1093","2019-09-14",1050.4395,94.52,0.24,2985.79,341.8,1111.3113,11852.05,20098.1,"2019","09-14"
"1094","2019-09-13",1047.8359,94.29,0.17,2210.51,371.5,1111.3113,11852.13,20097.89,"2019","09-13"
"1095","2019-09-12",1046.0333,94.13,0.18,2251.68,299.5,1111.3113,11852.18,20097.77,"2019","09-12"
"1096","2019-09-11",1044.1129,93.95,0.17,2203.62,356.2,1111.3113,11852.23,20097.64,"2019","09-11"
"1097","2019-09-10",1042.3001,93.79,0.13,2006.03,534.4,1111.2551,11852.07,20098.06,"2019","09-10"
"1098","2019-09-09",1040.8414,93.66,0.11,2026.86,832.6,1111.2551,11852,20098.23,"2019","09-09"
"1099","2019-09-08",1039.6874,93.58,0.17,2315.16,454.5,1110.9799,11852.8,20099.23,"2019","09-08"
"1100","2019-09-07",1037.8625,93.42,0.16,2251.81,454.1,1110.9799,11852.89,20099.01,"2019","09-07"
"1101","2019-09-06",1036.1652,93.27,0.14,2170.3,618.6,1110.9799,11852.86,20099.08,"2019","09-06"
"1102","2019-09-05",1034.5162,93.13,0.16,2224.9,427.4,1110.7843,11852.28,20097.64,"2019","09-05"
"1103","2019-09-04",1032.6862,92.97,0.19,2437.46,372.6,1110.7843,11852.33,20097.51,"2019","09-04"
"1104","2019-09-03",1030.6079,92.78,0.19,2517.74,445.1,1110.7843,11852.45,20097.19,"2019","09-03"
"1105","2019-09-02",1028.824,92.62,0.2,2559,282.6,1110.7843,11852.54,20096.94,"2019","09-02"
"1106","2019-09-01",1026.4095,92.41,0.28,3349.61,254.4,1110.7264,11851.86,20095.03,"2019","09-01"
"1107","2019-08-31",1019.9464,91.83,0.27,3284.31,324.1,1110.7264,11851.86,20095.03,"2019","08-31"
"1108","2019-08-30",1017.6188,91.62,0.22,2789.7,321.2,1110.7264,11851.86,20095.03,"2019","08-30"
"1109","2019-08-29",1015.2156,91.4,0.19,2531.49,378.8,1110.7264,11851.88,20094.98,"2019","08-29"
"1110","2019-08-28",1013.1488,91.24,0.17,2511.88,644.1,1110.4664,11851.93,20094.83,"2019","08-28"
"1111","2019-08-27",1011.3376,91.08,0.17,2573.25,701.5,1110.4164,11851.93,20094.84,"2019","08-27"
"1112","2019-08-26",1009.547,90.91,0.23,3102.75,507.2,1110.5051,11852.66,20100.01,"2019","08-26"
"1113","2019-08-25",1007.0595,90.84,0.32,3746.12,186.1,1108.5933,11852.05,20093.66,"2019","08-25"
"1114","2019-08-24",1003.5532,90.52,0.31,3603.65,212.3,1108.5933,11852.27,20093.06,"2019","08-24"
"1115","2019-08-23",1000.2334,90.23,0.3,3574.87,239,1108.5933,11852.43,20092.66,"2019","08-23"
"1116","2019-08-22",998.4053,90.13,0.3,3602.27,258.8,1107.7175,11852.63,20081.32,"2019","08-22"
"1117","2019-08-21",995.0719,89.84,0.31,3659.34,270.4,1107.6382,11852.71,20081.09,"2019","08-21"
"1118","2019-08-20",991.6668,89.54,0.29,3657.69,412.9,1107.4986,11852.94,20080.5,"2019","08-20"
"1119","2019-08-19",988.4369,89.25,0.32,3958.53,396.4,1107.4986,11853.05,20080.22,"2019","08-19"
"1120","2019-08-18",984.3043,88.87,0.36,4332.18,289.8,1107.6243,11855.26,20082.44,"2019","08-18"
"1121","2019-08-17",979.5019,88.43,0.39,4630.48,310.1,1107.6243,11855.5,20081.79,"2019","08-17"
"1122","2019-08-16",975.2093,88.05,0.34,4087.46,324.2,1107.6243,11855.64,20081.44,"2019","08-16"
"1123","2019-08-15",971.4519,87.71,0.35,4079.08,234.1,1107.6243,11855.8,20081,"2019","08-15"
"1124","2019-08-14",967.6227,87.36,0.3,3647.84,349.9,1107.6243,11855.9,20080.75,"2019","08-14"
"1125","2019-08-13",964.378,87.07,0.27,3652.67,610.3,1107.6243,11855.97,20080.55,"2019","08-13"
"1126","2019-08-12",961.3415,86.79,0.3,3769.63,414.7,1107.6243,11856.08,20080.28,"2019","08-12"
"1127","2019-08-11",958.052,86.49,0.39,4639.83,277.4,1107.6687,11856.96,20080.8,"2019","08-11"
"1128","2019-08-10",953.6697,86.1,0.41,4809.19,289.8,1107.6687,11857.19,20080.19,"2019","08-10"
"1129","2019-08-09",949.4931,85.72,0.35,4241.81,351.3,1107.6687,11857.42,20079.59,"2019","08-09"
"1130","2019-08-08",945.2752,85.34,0.31,3813.49,345.3,1107.6687,11857.74,20078.74,"2019","08-08"
"1131","2019-08-07",941.8357,84.67,0.32,3910.65,338.2,1112.3687,11858.06,20077.9,"2019","08-07"
"1132","2019-08-06",938.1981,84.34,0.3,3819.63,457.3,1112.3687,11858.35,20077.12,"2019","08-06"
"1133","2019-08-05",934.8839,84.04,0.3,3684.54,391.7,1112.3687,11858.46,20076.84,"2019","08-05"
"1134","2019-08-04",931.4851,83.75,0.37,4341.61,278.9,1112.187,11855.75,20072.33,"2019","08-04"
"1135","2019-08-03",927.4317,83.47,0.35,4205.13,329.2,1111.0393,11855.86,20072.04,"2019","08-03"
"1136","2019-08-02",923.5751,83.13,0.3,3801.78,489.5,1111.0393,11856.08,20071.47,"2019","08-02"
"1137","2019-08-01",920.2888,82.83,0.27,3601.66,611.8,1111.0393,11856.59,20070.12,"2019","08-01"
"1138","2019-07-31",918.1077,82.65,0.29,3809.64,549.6,1110.8204,11857.18,20068.54,"2019","07-31"
"1139","2019-07-30",914.2284,82.3,0.34,4166.75,379,1110.8204,11857.53,20067.64,"2019","07-30"
"1140","2019-07-29",910.6282,81.99,0.31,3722.6,307,1110.5964,11857.57,20067.51,"2019","07-29"
"1141","2019-07-28",907.269,82.05,0.4,4565.78,160.9,1105.8046,11859.38,20069.68,"2019","07-28"
"1142","2019-07-27",902.9115,81.65,0.36,4205.1,234.8,1105.8046,11859.4,20069.65,"2019","07-27"
"1143","2019-07-26",898.9871,81.3,0.26,3436.3,590.8,1105.7646,11859.37,20069.72,"2019","07-26"
"1144","2019-07-25",896.1732,80.91,0.28,3543.09,441.5,1107.6646,11861.32,20072.78,"2019","07-25"
"1145","2019-07-24",893.1059,80.63,0.27,3439.29,481.4,1107.6646,11875.14,20093.7,"2019","07-24"
"1146","2019-07-23",890.1653,80.36,0.3,3768.98,460,1107.6646,11875.16,20093.64,"2019","07-23"
"1147","2019-07-22",886.8824,80.07,0.29,3634.47,427.8,1107.6646,11875.15,20093.65,"2019","07-22"
"1148","2019-07-21",883.7182,79.78,0.38,4471.35,220.2,1107.6317,11874.74,20092.63,"2019","07-21"
"1149","2019-07-20",879.4767,79.4,0.37,4391.65,301.3,1107.6317,11874.81,20092.46,"2019","07-20"
"1150","2019-07-19",875.4429,79.04,0.27,3578.84,630.7,1107.6317,11874.75,20092.61,"2019","07-19"
"1151","2019-07-18",872.5482,78.79,0.26,3564.4,711.6,1107.4317,11890.01,20092.59,"2019","07-18"
"1152","2019-07-17",869.688,78.54,0.23,3464.24,901,1107.3564,11879.4,20110.5,"2019","07-17"
"1153","2019-07-16",867.1086,78.3,0.25,3543.85,830,1107.3564,11874.82,20110.43,"2019","07-16"
"1154","2019-07-15",864.4576,78.06,0.34,3991.26,259,1107.3564,11874.89,20110.25,"2019","07-15"
"1155","2019-07-14",860.8813,77.75,0.44,5039.84,188.6,1107.3083,11949.07,20109.48,"2019","07-14"
"1156","2019-07-13",856.0635,77.31,0.42,4863.95,225.7,1107.3083,11949.27,20108.97,"2019","07-13"
"1157","2019-07-12",851.4321,76.89,0.36,4218.24,258.8,1107.3083,11949.39,20108.66,"2019","07-12"
"1158","2019-07-11",847.52,76.54,0.3,3803.22,450.9,1107.3083,11949.42,20108.58,"2019","07-11"
"1159","2019-07-10",844.1319,76.23,0.3,3733.52,464.9,1107.3083,11949.39,20108.65,"2019","07-10"
"1160","2019-07-09",840.8964,75.96,0.24,3321.97,654.9,1107.0833,11949.24,20109.03,"2019","07-09"
"1161","2019-07-08",838.29,75.73,0.29,3662.99,448.2,1106.9733,11949.28,20108.93,"2019","07-08"
"1162","2019-07-07",834.9985,75.43,0.44,5080.03,188.1,1106.981,11949.62,20108.55,"2019","07-07"
"1163","2019-07-06",830.1193,74.99,0.41,4856.77,264.6,1106.981,11949.76,20108.16,"2019","07-06"
"1164","2019-07-05",825.1995,74.55,0.36,4307.89,294.2,1106.981,11949.89,20107.82,"2019","07-05"
"1165","2019-07-04",821.5865,74.22,0.31,3751.31,297.3,1106.981,11949.96,20107.64,"2019","07-04"
"1166","2019-07-03",818.172,73.91,0.29,3748.4,584.3,1106.981,11950.04,20107.42,"2019","07-03"
"1167","2019-07-02",814.7502,73.6,0.31,3870.65,466,1106.9834,11950.17,20107.29,"2019","07-02"
"1168","2019-07-01",811.5072,73.31,0.38,4406.78,217.2,1106.9835,11950.26,20107.04,"2019","07-01"
"1169","2019-06-30",807.3611,73.04,0.47,5708.84,525.7,1105.3418,11942.51,20085.75,"2019","06-30"
"1170","2019-06-29",802.4318,72.6,0.46,5385.65,326.1,1105.3418,11942.86,20084.83,"2019","06-29"
"1171","2019-06-28",797.4279,72.14,0.39,4743.51,409.5,1105.3418,11943.19,20083.95,"2019","06-28"
"1172","2019-06-27",793.1203,71.76,0.38,4751.16,503.5,1105.2425,11943.56,20082.97,"2019","06-27"
"1173","2019-06-26",788.9166,71.38,0.4,4850.61,453.8,1105.2425,11944,20081.81,"2019","06-26"
"1174","2019-06-25",784.574,70.99,0.4,4899.37,498.2,1105.2425,11944.41,20080.73,"2019","06-25"
"1175","2019-06-24",780.1834,70.59,0.39,4688.29,325.9,1105.2425,11944.69,20079.99,"2019","06-24"
"1176","2019-06-23",775.8412,70.2,0.52,5875.68,142.8,1105.2077,11944.65,20077.86,"2019","06-23"
"1177","2019-06-22",770.1215,69.68,0.47,5404,215.3,1105.2077,11945.13,20076.6,"2019","06-22"
"1178","2019-06-21",764.9562,69.21,0.39,4649.17,308.6,1105.2077,11945.45,20075.77,"2019","06-21"
"1179","2019-06-20",760.6279,68.82,0.39,4700.13,360.1,1105.2077,11945.75,20074.97,"2019","06-20"
"1180","2019-06-19",756.3095,68.43,0.36,4398.39,446.3,1105.2077,11945.77,20074.91,"2019","06-19"
"1181","2019-06-18",752.3792,68.08,0.37,4533.31,461.1,1105.2077,11946.03,20074.23,"2019","06-18"
"1182","2019-06-17",748.3096,67.71,0.43,5205.07,489.8,1105.2077,11946.39,20073.27,"2019","06-17"
"1183","2019-06-16",743.6121,67.29,0.5,5692.72,138.2,1105.1304,11945.58,20070.44,"2019","06-16"
"1184","2019-06-15",738.4306,66.82,0.5,5653.62,179.7,1105.1304,11945.96,20069.44,"2019","06-15"
"1185","2019-06-14",733.0103,66.33,0.41,5109.38,537.7,1105.1303,11946.3,20068.55,"2019","06-14"
"1186","2019-06-13",728.663,65.93,0.4,4985.79,528.6,1105.1303,11946.61,20067.73,"2019","06-13"
"1187","2019-06-12",724.2495,65.54,0.4,4992.01,620.7,1105.1303,11946.93,20066.88,"2019","06-12"
"1188","2019-06-11",719.9263,65.14,0.38,4799.84,616,1105.1303,11947.25,20066.02,"2019","06-11"
"1189","2019-06-10",715.7298,64.76,0.46,5334.79,304.4,1105.1303,11947.6,20065.09,"2019","06-10"
"1190","2019-06-09",710.8591,64.32,0.49,5664.48,303.3,1105.1708,11948.64,20064.94,"2019","06-09"
"1191","2019-06-08",705.5165,63.84,0.49,5691.58,276.5,1105.1708,11949.04,20063.9,"2019","06-08"
"1192","2019-06-07",700.1184,63.36,0.44,5243.37,398.2,1105.0608,11949.46,20062.8,"2019","06-07"
"1193","2019-06-06",695.2814,62.92,0.41,4868.15,337.6,1105.0608,11909.89,20061.66,"2019","06-06"
"1194","2019-06-05",690.5021,62.49,0.41,5004.6,428,1105.0609,11910.37,20060.39,"2019","06-05"
"1195","2019-06-04",686.1632,62.09,0.43,5120.62,376,1105.0609,11837.33,20059.16,"2019","06-04"
"1196","2019-06-03",681.4816,61.62,0.46,5391.62,254.3,1105.9351,11837.77,20058.02,"2019","06-03"
"1197","2019-06-02",676.4164,61.16,0.58,6462.74,93.1,1106.0507,11787.72,20059.6,"2019","06-02"
"1198","2019-06-01",670.0767,60.58,0.56,6286.07,133.6,1106.0507,11788.23,20058.25,"2019","06-01"
"1199","2019-05-31",663.9942,60.19,0.49,5493.97,137.3,1103.2481,11745.64,20129.12,"2019","05-31"
"1200","2019-05-30",658.5903,59.7,0.46,5432.3,306.3,1103.2481,11746.21,20127.63,"2019","05-30"
"1201","2019-05-29",653.4627,59.23,0.39,4524.14,257.1,1103.2481,11746.58,20126.63,"2019","05-29"
"1202","2019-05-28",649.2028,58.84,0.34,4123.96,337.8,1103.2481,11746.97,20125.61,"2019","05-28"
"1203","2019-05-27",645.5316,58.51,0.42,4774,171.9,1103.2481,11902.43,20050.89,"2019","05-27"
"1204","2019-05-26",641.1435,58.11,0.52,5826.69,100.5,1103.2674,11903.27,20049.9,"2019","05-26"
"1205","2019-05-25",634.7134,57.53,0.49,5556.86,117,1103.2674,11903.78,20048.54,"2019","05-25"
"1206","2019-05-24",629.2667,57.04,0.45,5138.13,130.1,1103.2674,11891.24,20000.92,"2019","05-24"
"1207","2019-05-23",624.2784,56.58,0.41,4792.04,259.3,1103.2674,11880.44,19961.13,"2019","05-23"
"1208","2019-05-22",619.761,56.18,0.39,4590.35,285.3,1103.2674,11880.76,19960.28,"2019","05-22"
"1209","2019-05-21",615.4108,55.78,0.38,4417.34,225.9,1103.2674,11881.14,19959.29,"2019","05-21"
"1210","2019-05-20",611.1898,55.4,0.37,4369.73,321.8,1103.2674,11884.4,19969.3,"2019","05-20"
"1211","2019-05-19",607.1096,55.03,0.44,5142.07,290.9,1103.1959,11875.73,20041.45,"2019","05-19"
"1212","2019-05-18",602.209,54.59,0.43,5025.86,280.7,1103.1959,11876.15,20040.35,"2019","05-18"
"1213","2019-05-17",597.3863,54.15,0.29,3807.17,557.9,1103.1958,11876.34,20039.84,"2019","05-17"
"1214","2019-05-16",594.0143,53.84,0.25,3177.96,459.2,1103.1958,11876.48,20039.46,"2019","05-16"
"1215","2019-05-15",591.3254,53.6,0.22,2970.12,555,1103.1958,11876.73,20038.81,"2019","05-15"
"1216","2019-05-14",588.9015,53.41,0.25,3358.72,571.3,1102.6415,11876.97,20038.15,"2019","05-14"
"1217","2019-05-13",586.1035,53.15,0.25,3348.31,567.3,1102.6415,11877.27,20037.37,"2019","05-13"
"1218","2019-05-12",583.2675,52.89,0.36,4307.38,309.6,1102.7478,11879.24,20038.99,"2019","05-12"
"1219","2019-05-11",579.282,52.53,0.36,4360.85,415.8,1102.7478,11879.53,20038.21,"2019","05-11"
"1220","2019-05-10",575.2987,52.17,0.28,3841.81,743.9,1102.7477,11879.7,20037.76,"2019","05-10"
"1221","2019-05-09",572.2134,51.89,0.26,3744.58,894.9,1102.7475,11833.91,20037.16,"2019","05-09"
"1222","2019-05-08",569.3431,51.63,0.28,3460.67,426.4,1102.7475,11834.04,20036.8,"2019","05-08"
