"","gasDayStart","gasInStorage","full","trend","injection","withdrawal","workingGasVolume","injectionCapacity","withdrawalCapacity","year","month"
"2478","2015-11-29",829.8178,78.91,-0.27,237.39,3116.3,1051.5677,9928.03,18100.35,"2015","11-29"
"2479","2015-11-28",832.7358,79.19,-0.34,120.19,3733,1051.5694,9903.01,18101.25,"2015","11-28"
"2480","2015-11-27",836.3908,79.54,-0.44,145.3,4771.3,1051.5697,9947.98,18102.6,"2015","11-27"
"2481","2015-11-26",841.0326,79.98,-0.49,66.49,5194.5,1051.5697,9837.98,18029.8,"2015","11-26"
"2482","2015-11-25",846.1831,80.47,-0.48,96.54,5167.4,1051.5689,9837.39,17955.08,"2015","11-25"
"2483","2015-11-24",851.2527,80.95,-0.52,91.41,5557.5,1051.5683,9836.83,17952.4,"2015","11-24"
"2484","2015-11-23",856.6932,81.47,-0.5,87.53,5334.5,1051.5681,9836.32,17802.52,"2015","11-23"
"2485","2015-11-22",861.9764,81.97,-0.3,154.91,3288.4,1051.5667,9836.37,17802.31,"2015","11-22"
"2486","2015-11-21",865.0879,82.27,-0.19,208.52,2184,1051.559,9836.54,17801.5,"2015","11-21"
"2487","2015-11-20",866.9786,82.45,-0.08,1513.61,2314.5,1051.5167,9836.21,17800.37,"2015","11-20"
"2488","2015-11-19",867.737,82.52,-0.12,724.49,1962.8,1051.5108,9836.45,17865.92,"2015","11-19"
"2489","2015-11-18",868.9352,82.64,-0.08,1121.8,1933.3,1051.488,9836.78,17903.36,"2015","11-18"
"2490","2015-11-17",869.7641,82.71,-0.11,917.7,2090.4,1051.5413,9884.99,18036.05,"2015","11-17"
"2491","2015-11-16",870.935,82.82,-0.09,755.68,1660.7,1051.5564,9849.52,18035.64,"2015","11-16"
"2492","2015-11-15",871.8658,82.91,0.03,1183.65,857.7,1051.5806,9907.57,18035.21,"2015","11-15"
"2493","2015-11-14",871.567,82.88,-0.09,656.59,1628.2,1051.5761,9838.78,18034.74,"2015","11-14"
"2494","2015-11-13",872.5279,82.97,-0.06,783.1,1437.6,1051.5784,9838.68,17964.46,"2015","11-13"
"2495","2015-11-12",873.1667,83.03,-0.08,619.16,1433.4,1051.578,9838.6,17936.45,"2015","11-12"
"2496","2015-11-11",873.973,83.11,-0.02,857.1,1051.3,1051.549,9838.67,17940.65,"2015","11-11"
"2497","2015-11-10",874.1309,83.13,-0.04,1015.2,1479.3,1051.4845,10010.66,18031.49,"2015","11-10"
"2498","2015-11-09",874.6059,83.18,-0.02,1320.25,1551.6,1051.4711,10011.9,18030.16,"2015","11-09"
"2499","2015-11-08",874.891,83.2,0.08,1900.41,1110.8,1051.5228,10019.54,18029.98,"2015","11-08"
"2500","2015-11-07",874.1176,83.13,0.06,1856.45,1209.2,1051.5362,10020.15,18028.92,"2015","11-07"
"2501","2015-11-06",873.4551,83.07,-0.03,1083.96,1412.5,1051.5203,10040.65,18027.39,"2015","11-06"
"2502","2015-11-05",873.8386,83.1,-0.14,526.1,1947.8,1051.538,10079.17,18026.97,"2015","11-05"
"2503","2015-11-04",875.2584,83.24,-0.16,368.79,2042,1051.5379,10067.42,18026.47,"2015","11-04"
"2504","2015-11-03",876.9571,83.4,-0.19,228.85,2241.3,1051.5374,10067.4,18026.51,"2015","11-03"
"2505","2015-11-02",878.9785,83.59,-0.17,260.95,2058.7,1051.5375,10079.52,18008.6,"2015","11-02"
"2506","2015-11-01",880.8388,83.77,0.02,1275.29,1102.3,1051.5379,10080,18024.72,"2015","11-01"
"2507","2015-10-31",880.1374,83.7,0.1,1655.07,616.5,1051.5379,10081.73,18012.09,"2015","10-31"
"2508","2015-10-30",878.5063,83.54,-0.02,769.61,966.7,1051.5379,10081.73,18012.08,"2015","10-30"
"2509","2015-10-29",878.8214,83.57,-0.04,557.4,966.4,1051.5381,10080.58,18015.13,"2015","10-29"
"2510","2015-10-28",877.7871,83.65,-0.04,525.69,920,1049.3267,10039.57,17905.63,"2015","10-28"
"2511","2015-10-27",878.1923,83.69,-0.04,596.96,964.2,1049.327,10039.61,17905.54,"2015","10-27"
"2512","2015-10-26",878.5518,83.73,-0.02,680.82,845.5,1049.3106,10039.42,17905.26,"2015","10-26"
"2513","2015-10-25",878.7336,83.74,0.06,1150.39,489.8,1049.3023,10039.5,17904.64,"2015","10-25"
"2514","2015-10-24",878.0713,83.68,0.07,1189.25,408.7,1049.2955,10065.34,17939.33,"2015","10-24"
"2515","2015-10-23",877.3141,83.61,-0.01,652.56,705.8,1049.3057,10039.63,17904.47,"2015","10-23"
"2516","2015-10-22",877.3347,83.61,-0.07,371.93,1138.4,1049.309,10039.37,17905.3,"2015","10-22"
"2517","2015-10-21",878.1093,83.68,-0.09,442.32,1372,1049.3319,10039.23,17906.77,"2015","10-21"
"2518","2015-10-20",879.0554,83.77,-0.11,405.8,1571.5,1049.3531,10019.1,17888.61,"2015","10-20"
"2519","2015-10-19",880.1837,83.88,-0.08,443.8,1272.8,1049.3519,9651.76,17248.79,"2015","10-19"
"2520","2015-10-18",881.0132,83.96,0.04,1142.08,713.8,1049.3387,10011.24,17658.17,"2015","10-18"
"2521","2015-10-17",880.6075,83.92,0.03,1055.19,772.9,1049.3312,9978.74,17658.48,"2015","10-17"
"2522","2015-10-16",880.347,83.9,-0.07,534.05,1227.1,1049.3324,10038.05,17659.13,"2015","10-16"
"2523","2015-10-15",881.0411,83.96,-0.09,557.12,1516.6,1049.3326,10012.87,17660.16,"2015","10-15"
"2524","2015-10-14",881.9748,84.05,-0.06,571.97,1243.9,1049.333,10005.29,17660.56,"2015","10-14"
"2525","2015-10-13",882.641,84.11,-0.04,793.68,1204.9,1049.3396,9544.33,17047.41,"2015","10-13"
"2526","2015-10-12",883.0523,84.15,0.05,1190.19,693.7,1049.3473,9972.78,17660.54,"2015","10-12"
"2527","2015-10-11",882.5474,84.1,0.18,2147.22,243.5,1049.346,10038.31,17659.2,"2015","10-11"
"2528","2015-10-10",880.6453,83.92,0.2,2268.52,206,1049.3563,10038.92,17658.06,"2015","10-10"
"2529","2015-10-09",878.6109,83.73,0.16,1839.17,207.5,1049.3658,10039.41,17657.22,"2015","10-09"
"2530","2015-10-08",877.0081,83.57,0.14,1812.85,324.2,1049.4256,10040.48,17657.24,"2015","10-08"
"2531","2015-10-07",875.527,83.43,0.17,2044.86,212.4,1049.4212,10040.97,17655.76,"2015","10-07"
"2532","2015-10-06",873.687,83.25,0.21,2307.7,141.3,1049.425,10041.53,17654.47,"2015","10-06"
"2533","2015-10-05",871.5258,83.09,0.17,2076.36,308.7,1048.8627,10042.09,17653.47,"2015","10-05"
"2534","2015-10-04",869.7445,82.92,0.25,2737.51,95.6,1048.8331,10042.28,17651.56,"2015","10-04"
"2535","2015-10-03",867.0996,82.67,0.24,2598.66,116.9,1048.8238,10042.67,17650.1,"2015","10-03"
"2536","2015-10-02",864.647,82.44,0.16,1878.43,148.2,1048.8328,10043.2,17649.11,"2015","10-02"
"2537","2015-10-01",862.8892,82.27,0.15,1816.87,192.4,1048.8228,10043.51,17642.85,"2015","10-01"
"2538","2015-09-30",861.2806,82.11,0.19,2239.26,241.8,1048.912,10033.95,17620.04,"2015","09-30"
"2539","2015-09-29",859.7555,81.97,0.19,2168.41,192.5,1048.8834,10043.96,17625.88,"2015","09-29"
"2540","2015-09-28",857.7661,81.78,0.19,2268,262.4,1048.8676,10044.02,17617.47,"2015","09-28"
"2541","2015-09-27",855.7637,81.59,0.29,3090.65,97.7,1048.8518,10044.35,17615.82,"2015","09-27"
"2542","2015-09-26",852.7667,81.31,0.28,3003.87,85,1048.8328,10044.61,17614.15,"2015","09-26"
"2543","2015-09-25",849.8477,81.03,0.21,2333.54,174.7,1048.8689,10045.09,17589.7,"2015","09-25"
"2544","2015-09-24",847.6867,80.82,0.16,2147.87,514.6,1048.8681,10044.93,17614.82,"2015","09-24"
"2545","2015-09-23",846.0615,80.66,0.22,2571.23,292.2,1048.8857,10045.12,17642.37,"2015","09-23"
"2546","2015-09-22",843.7986,80.45,0.24,2716.34,178.9,1048.9113,10045.89,17641.46,"2015","09-22"
"2547","2015-09-21",841.3384,80.21,0.29,3107.46,117.9,1048.9212,10046.4,17640.41,"2015","09-21"
"2548","2015-09-20",838.2668,79.92,0.39,4111.25,27.4,1048.9043,10225.85,17638.17,"2015","09-20"
"2549","2015-09-19",834.2006,79.53,0.38,4091.18,55.7,1048.9144,10226.46,17624.44,"2015","09-19"
"2550","2015-09-18",830.2044,79.15,0.3,3255.68,87.7,1048.9279,10226.96,17635.92,"2015","09-18"
"2551","2015-09-17",827.0357,78.85,0.29,3186.56,97.6,1048.8918,10227.22,17633.31,"2015","09-17"
"2552","2015-09-16",823.9249,78.55,0.29,3154.17,111.2,1048.8889,10227.84,17631.31,"2015","09-16"
"2553","2015-09-15",820.8157,78.26,0.33,3485.51,54.9,1048.8833,10228.51,17629.04,"2015","09-15"
"2554","2015-09-14",817.3831,77.93,0.34,3682.42,93.8,1048.9026,10229.38,17627.43,"2015","09-14"
"2555","2015-09-13",813.8795,77.6,0.42,4464.38,38.2,1048.8801,10229.63,17625.44,"2015","09-13"
"2556","2015-09-12",809.4185,77.17,0.36,3868.23,42,1048.866,10230.25,17622.89,"2015","09-12"
"2557","2015-09-11",805.578,76.81,0.26,2929.36,205,1048.8402,10230.6,17620.51,"2015","09-11"
"2558","2015-09-10",802.8295,76.54,0.25,2809.56,228.8,1048.8451,10231.3,17618.73,"2015","09-10"
"2559","2015-09-09",800.2558,76.3,0.21,2650.6,396.6,1048.8711,10232.19,17612.48,"2015","09-09"
"2560","2015-09-08",797.9673,76.08,0.26,3038.71,315.8,1048.8558,10232.47,17615.81,"2015","09-08"
"2561","2015-09-07",795.2797,75.82,0.27,3084.55,263.6,1048.8463,10232.77,17614.4,"2015","09-07"
"2562","2015-09-06",792.4766,75.56,0.38,4074.48,139.6,1048.8579,10233.46,17612.96,"2015","09-06"
"2563","2015-09-05",788.5448,75.18,0.38,4042.7,55.1,1048.8806,10234.48,17611.14,"2015","09-05"
"2564","2015-09-04",784.5248,74.8,0.29,3139.05,119.4,1048.8444,10234.25,17609.8,"2015","09-04"
"2565","2015-09-03",781.4686,74.51,0.25,2903.78,303.8,1048.848,10234.26,17609.74,"2015","09-03"
"2566","2015-09-02",778.8459,74.26,0.29,3273.89,261.9,1048.8636,10234.74,17608.96,"2015","09-02"
"2567","2015-09-01",775.8241,73.97,0.3,3312.35,115.2,1048.8412,10235.13,17606.62,"2015","09-01"
"2568","2015-08-31",772.619,73.66,0.35,3784.01,156.3,1048.8355,10238.46,17604.56,"2015","08-31"
"2569","2015-08-30",769.0488,73.32,0.4,4273.66,93.4,1048.8548,10239.32,17602.98,"2015","08-30"
"2570","2015-08-29",764.8617,72.92,0.39,4114.3,75.3,1048.875,10240.19,17601.39,"2015","08-29"
"2571","2015-08-28",760.8364,72.54,0.32,3556.53,194.5,1048.9035,10241.01,17592.92,"2015","08-28"
"2572","2015-08-27",757.4497,72.21,0.31,3434.78,222.8,1048.8814,10240.74,17592.47,"2015","08-27"
"2573","2015-08-26",754.2232,71.91,0.28,3134.46,183.7,1048.9014,10240.82,17575.64,"2015","08-26"
"2574","2015-08-25",751.2099,71.62,0.29,3139.34,134.9,1048.9005,10241.45,17556.36,"2015","08-25"
"2575","2015-08-24",748.1977,71.33,0.33,3670.12,181,1048.8551,10241.66,17536.11,"2015","08-24"
"2576","2015-08-23",744.7064,71,0.43,4563.7,37.4,1048.8592,10242.53,17533.78,"2015","08-23"
"2577","2015-08-22",740.1747,70.57,0.44,4625.05,50.1,1048.8765,10243.5,17531.82,"2015","08-22"
"2578","2015-08-21",735.5744,70.13,0.43,4613.08,125.5,1048.8373,10243.58,17516.53,"2015","08-21"
"2579","2015-08-20",731.0933,69.71,0.39,4162.98,86.2,1048.8339,10243.58,17516.14,"2015","08-20"
"2580","2015-08-19",727.0051,69.32,0.32,3577.42,257.6,1048.8419,10243.54,17516.43,"2015","08-19"
"2581","2015-08-18",723.6801,69,0.3,3550.43,388.3,1048.8403,10243.29,17516.81,"2015","08-18"
"2582","2015-08-17",720.5007,68.7,0.32,3617.56,229.3,1048.824,10243.12,17521.62,"2015","08-17"
"2583","2015-08-16",717.0855,68.37,0.4,4288.34,86.7,1048.8314,10243.25,17413.81,"2015","08-16"
"2584","2015-08-15",712.8629,67.97,0.4,4344.62,113.3,1048.8457,10243.45,17413.8,"2015","08-15"
"2585","2015-08-14",708.627,67.56,0.37,4016.3,141.3,1048.8441,10243.43,17449.67,"2015","08-14"
"2586","2015-08-13",704.762,67.2,0.34,3768.85,199,1048.8178,10243.1,17478.86,"2015","08-13"
"2587","2015-08-12",701.1639,66.85,0.35,3839.24,167,1048.8117,10243.08,17448.6,"2015","08-12"
"2588","2015-08-11",697.4704,66.5,0.33,3694.77,252.8,1048.7916,10243.69,17494.37,"2015","08-11"
"2589","2015-08-10",694.0064,66.17,0.42,4445.32,53,1048.8055,10244.68,17475.67,"2015","08-10"
"2590","2015-08-09",689.5926,65.75,0.44,4685.99,62.9,1048.811,10245.56,17448.13,"2015","08-09"
"2591","2015-08-08",684.9553,65.31,0.44,4692.51,40.4,1048.7962,10246.24,17415.57,"2015","08-08"
"2592","2015-08-07",680.2958,64.86,0.36,3967.82,221.1,1048.7891,10246.74,17500.33,"2015","08-07"
"2593","2015-08-06",676.5635,64.51,0.41,4478.83,195.4,1048.8025,10247.54,17498.56,"2015","08-06"
"2594","2015-08-05",672.2647,64.1,0.4,4348.64,164.9,1048.7914,10248.28,17503.27,"2015","08-05"
"2595","2015-08-04",668.0588,63.7,0.4,4338.93,123.3,1048.7776,10248.93,17500.6,"2015","08-04"
"2596","2015-08-03",663.8316,63.29,0.45,4793.3,39.5,1048.8197,10090.42,17231.46,"2015","08-03"
"2597","2015-08-02",659.0683,62.84,0.49,5121.86,12.5,1048.8703,10091.38,17231.08,"2015","08-02"
"2598","2015-08-01",653.9439,62.35,0.46,4847.47,41.4,1048.8252,10091.38,17228.71,"2015","08-01"
"2599","2015-07-31",649.1588,61.89,0.41,4330.34,79.7,1048.8301,10091.92,17227.32,"2015","07-31"
"2600","2015-07-30",644.8999,61.49,0.37,3981.38,93.6,1048.8226,10092.31,17233.19,"2015","07-30"
"2601","2015-07-29",641.0136,61.11,0.39,4196.36,94.4,1048.8913,10093.51,17233.12,"2015","07-29"
"2602","2015-07-28",636.888,60.72,0.4,4319.87,83.7,1048.9018,10094.11,17231.88,"2015","07-28"
"2603","2015-07-27",632.6296,60.31,0.43,4623.72,64.2,1048.9091,10074.83,17210.05,"2015","07-27"
"2604","2015-07-26",628.0982,59.88,0.47,4918.51,24.2,1048.9162,10095.32,17208.69,"2015","07-26"
"2605","2015-07-25",623.1971,59.41,0.47,4925.72,25,1048.9244,10095.88,17207.35,"2015","07-25"
"2606","2015-07-24",618.2958,58.95,0.39,4215.43,75.6,1048.8969,10096.05,17205.24,"2015","07-24"
"2607","2015-07-23",614.1467,58.55,0.35,3795.49,77.4,1048.8683,10096.14,17203.28,"2015","07-23"
"2608","2015-07-22",610.4131,58.2,0.33,3613.3,99.9,1048.8641,10096.32,17215.32,"2015","07-22"
"2609","2015-07-21",606.8647,57.86,0.37,4010.29,120.6,1048.8564,10096.6,17221.36,"2015","07-21"
"2610","2015-07-20",602.9897,57.49,0.4,4260.01,69.3,1048.9,10097.33,17221.25,"2015","07-20"
"2611","2015-07-19",598.7714,57.09,0.48,5093.22,33.9,1048.8905,10097.72,17235.05,"2015","07-19"
"2612","2015-07-18",593.7148,56.6,0.48,5086.77,32.1,1048.9004,10098.28,17220.7,"2015","07-18"
"2613","2015-07-17",588.6714,56.12,0.41,4401.86,76.3,1048.9126,10098.8,17179.58,"2015","07-17"
"2614","2015-07-16",584.3193,55.71,0.37,3986,86.3,1048.908,10098.9,17152.71,"2015","07-16"
"2615","2015-07-15",580.408,55.34,0.36,3940.7,128.2,1048.8756,10098.72,17151.43,"2015","07-15"
"2616","2015-07-14",576.6051,54.97,0.4,4298.77,135.6,1048.8936,10099.15,17196.56,"2015","07-14"
"2617","2015-07-13",572.4376,54.57,0.4,4321.83,114.1,1048.9034,10099.64,17228.71,"2015","07-13"
"2618","2015-07-12",568.2015,54.17,0.46,4915.97,76.2,1048.9004,10100,17227.35,"2015","07-12"
"2619","2015-07-11",563.3315,53.71,0.46,4872.87,38.8,1048.8576,10099.95,17225.38,"2015","07-11"
"2620","2015-07-10",558.4725,53.25,0.4,4327.71,82.5,1048.835,10100.08,17223.7,"2015","07-10"
"2621","2015-07-09",554.1881,52.84,0.37,4041.52,175.6,1048.8097,10100.15,17236.96,"2015","07-09"
"2622","2015-07-08",550.313,52.53,0.36,3931.36,170.9,1047.675,10100.97,17244.26,"2015","07-08"
"2623","2015-07-07",546.5404,52.18,0.33,3622.96,213.3,1047.4588,10101.16,17261.51,"2015","07-07"
"2624","2015-07-06",543.1457,51.86,0.37,4032.1,172.2,1047.4267,10100.96,17270.14,"2015","07-06"
"2625","2015-07-05",539.2675,51.48,0.47,5011.45,53.7,1047.4436,10101.52,17279.08,"2015","07-05"
"2626","2015-07-04",534.2692,51.01,0.46,4824.92,27,1047.4371,10101.63,17278.14,"2015","07-04"
"2627","2015-07-03",529.4673,50.55,0.41,4381.11,59.2,1047.4546,10102.22,17277.1,"2015","07-03"
"2628","2015-07-02",525.1399,50.13,0.38,3993.03,58,1047.4582,10079.16,17275.8,"2015","07-02"
"2629","2015-07-01",521.1559,49.76,0.43,4642,180.6,1047.4384,10055.89,17273.93,"2015","07-01"
"2630","2015-06-30",516.7904,49.44,0.39,4180.86,105.6,1045.235,10040.63,17204.35,"2015","06-30"
"2631","2015-06-29",512.7417,49.06,0.4,4236.08,76.8,1045.2355,10009.11,17164.32,"2015","06-29"
"2632","2015-06-28",508.5911,48.66,0.44,4601.27,35.6,1045.2356,10088.29,17155.13,"2015","06-28"
"2633","2015-06-27",504.0411,48.22,0.41,4359.76,48.6,1045.2358,10088.47,17154.44,"2015","06-27"
"2634","2015-06-26",499.7249,47.81,0.37,3917.36,55.7,1045.2356,10088.71,17146.18,"2015","06-26"
"2635","2015-06-25",495.8791,47.44,0.32,3431.44,75.1,1045.2358,10088.96,17145.38,"2015","06-25"
"2636","2015-06-24",492.545,47.12,0.27,3004.34,224,1045.234,10089.05,17144.96,"2015","06-24"
"2637","2015-06-23",489.7646,46.86,0.28,3123.05,240.4,1045.2311,10089.17,17144.44,"2015","06-23"
"2638","2015-06-22",486.8443,46.58,0.29,3109.04,87.6,1045.2204,10089.17,17136.16,"2015","06-22"
"2639","2015-06-21",483.8629,46.29,0.37,3932.7,48.7,1045.2207,10089.29,17094.03,"2015","06-21"
"2640","2015-06-20",480.0087,45.92,0.34,3647.49,102.4,1045.2206,10089.38,17063.86,"2015","06-20"
"2641","2015-06-19",476.4421,45.58,0.31,3423.34,215.2,1045.22,10089.46,17142.79,"2015","06-19"
"2642","2015-06-18",473.2468,45.28,0.32,3457.23,95.4,1045.2214,10089.58,17149.69,"2015","06-18"
"2643","2015-06-17",469.8872,44.96,0.29,3139.09,78.5,1045.1941,10089.36,17141.37,"2015","06-17"
"2644","2015-06-16",466.8345,44.66,0.27,2953.11,97.1,1045.1953,10089.37,17158.75,"2015","06-16"
"2645","2015-06-15",463.9888,44.39,0.29,3183.48,107.6,1045.2359,10089.82,17169.35,"2015","06-15"
"2646","2015-06-14",460.8879,44.1,0.4,4254.53,44.4,1045.1781,10089.45,17139.88,"2015","06-14"
"2647","2015-06-13",456.691,43.69,0.4,4257.01,57.5,1045.1971,10089.86,17060.39,"2015","06-13"
"2648","2015-06-12",452.6268,43.31,0.33,3489.21,21.3,1045.2024,10090.08,17010.42,"2015","06-12"
"2649","2015-06-11",449.0544,42.96,0.32,3399.76,40.4,1045.2115,10002.09,16960.13,"2015","06-11"
"2650","2015-06-10",445.7286,42.64,0.3,3263.21,84.1,1045.2341,10002.3,16960.51,"2015","06-10"
"2651","2015-06-09",442.5659,42.34,0.3,3290.51,182.6,1045.2347,10090.54,17010.38,"2015","06-09"
"2652","2015-06-08",439.4678,42.05,0.32,3460.29,135.1,1045.2169,10090.46,17034.77,"2015","06-08"
"2653","2015-06-07",436.1088,41.72,0.39,4162.3,43.2,1045.2276,10090.78,17034.21,"2015","06-07"
"2654","2015-06-06",431.9656,41.33,0.4,4185.01,43.2,1045.227,10090.93,17008.29,"2015","06-06"
"2655","2015-06-05",427.8129,40.93,0.34,3687.22,125.3,1045.1037,10033.45,16979.93,"2015","06-05"
"2656","2015-06-04",424.2815,40.59,0.33,3557.42,87.8,1045.2291,10006.53,16971.22,"2015","06-04"
"2657","2015-06-03",420.8397,40.26,0.31,3464.21,240.8,1045.2653,10091.97,17031.84,"2015","06-03"
"2658","2015-06-02",417.5474,39.95,0.32,3639.09,328.5,1045.2533,10091.94,17121.42,"2015","06-02"
"2659","2015-06-01",414.2569,39.63,0.33,3699.75,213,1045.2471,10092.05,17133.67,"2015","06-01"
"2660","2015-05-31",410.8001,39.34,0.4,4197.41,47.3,1044.1707,10092.38,17132.85,"2015","05-31"
"2661","2015-05-30",406.6385,38.94,0.39,4124.58,69.7,1044.1667,10092.61,17131.93,"2015","05-30"
"2662","2015-05-29",402.5834,38.56,0.31,3357.44,134.9,1044.1591,9983.66,17131.2,"2015","05-29"
"2663","2015-05-28",399.3689,38.25,0.28,3099.91,219.2,1044.1613,9983.77,17130.84,"2015","05-28"
"2664","2015-05-27",396.4929,37.97,0.27,2985.1,170.7,1044.1556,9983.81,17130.26,"2015","05-27"
"2665","2015-05-26",393.6696,37.7,0.29,3205.98,163.4,1044.1457,9804.83,17129.9,"2015","05-26"
"2666","2015-05-25",390.6708,37.41,0.37,3966.72,82.9,1044.1586,9805.08,17239.79,"2015","05-25"
"2667","2015-05-24",386.76,37.11,0.39,4171.42,112.4,1042.2837,9789.61,17184.53,"2015","05-24"
"2668","2015-05-23",382.7122,36.72,0.38,4077.73,122.3,1042.2733,9789.61,17019.39,"2015","05-23"
"2669","2015-05-22",378.7718,36.34,0.3,3267.53,123.5,1042.28,9899.51,17018.89,"2015","05-22"
"2670","2015-05-21",375.6536,36.04,0.25,2689.16,129.9,1042.2985,9899.82,17018.95,"2015","05-21"
"2671","2015-05-20",373.1211,35.8,0.23,2725,311.2,1042.3006,9810.53,17104.61,"2015","05-20"
"2672","2015-05-19",370.6971,35.57,0.26,3023.8,277.9,1042.3025,9810.57,17068.56,"2015","05-19"
"2673","2015-05-18",367.9673,35.3,0.31,3392.18,144.9,1042.2964,9810.81,17067.63,"2015","05-18"
"2674","2015-05-17",364.6866,34.99,0.39,4188.74,80.7,1042.3154,9900.78,17066.98,"2015","05-17"
"2675","2015-05-16",360.6262,34.6,0.37,3910.44,95.1,1042.3555,9901.55,17017.1,"2015","05-16"
"2676","2015-05-15",356.803,34.23,0.32,3398.66,93.1,1042.2818,9853.95,17015.17,"2015","05-15"
"2677","2015-05-14",353.4872,33.92,0.33,3557.55,80.5,1042.2724,9854,17014.6,"2015","05-14"
"2678","2015-05-13",349.9852,33.58,0.31,3342.66,94.5,1042.2677,9854.16,17013.95,"2015","05-13"
"2679","2015-05-12",346.8067,33.27,0.32,3391.97,97.6,1042.2854,9854.61,17013.6,"2015","05-12"
"2680","2015-05-11",343.5139,32.96,0.33,3544.12,117.4,1042.2836,9854.99,17032.47,"2015","05-11"
"2681","2015-05-10",340.1265,32.63,0.36,3905.87,112.4,1042.3071,9846.32,17011.78,"2015","05-10"
"2682","2015-05-09",323.7729,31.66,0.33,3427.62,102.7,1022.7966,9669.2,16816.38,"2015","05-09"
"2683","2015-05-08",320.0249,31.29,0.26,2852.33,146,1022.7963,9669.19,16802.7,"2015","05-08"
"2684","2015-05-07",317.3288,31.03,0.25,2732.11,213.2,1022.7965,9678.68,16816.06,"2015","05-07"
"2685","2015-05-06",314.7977,30.78,0.28,2996.48,149.2,1022.7964,9678.91,16815.47,"2015","05-06"
